code,review,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10
"@@ -22,7 +22,7 @@ namespace CoreNodeModels.Input [SupressImportIntoVM] [IsDesignScriptCompatible] [AlsoKnownAs(""DSCoreNodesUI.Input.IntegerSlider"")] - public class IntegerSlider : SliderBase<int> + public class IntegerSlider : SliderBase<long> { /// <summary> /// The NodeType property provides a name which maps to the ",@mjkkirschner is this an API break too?,"ugh, this is an API break, what about introducing a new slider class that inherits from `sliderBase<long>` ?",Change to 'number',This should be 'number'. This node is not called 'Double Slider' anymore.,"Doesn't this one, in particular, need to have a well-defined URN?",This should be removed. Instead use the 'decimal' builder method in the line below to build decimals.,Do we want to simply remove this function?,"should probably also check it ends with "";""",This one also is a cause of the reflection crash. Keep it... just remove the `[MarshalAsAttribute(UnmanagedType.LPStr)]` attribute.,This one also is a cause of the reflection crash. Keep it... just remove the `[MarshalAsAttribute(UnmanagedType.LPStr)]` attribute.,"Shouldn't we treat all those route channels as `output` as well? IMO the visual tool will do the same as for normal `defaultOutputChannel`. More over it is `default` because we don't match any `mapping`. So, logically all of them are `output`. I think it won't hurt so much on the client to parse `output` as single element or as an array. Something similar we have for the `RecipientListRouter`. Who else ? CC @aclement"
"@@ -506,7 +506,7 @@ module.exports = class huobipro extends Exchange { return this.parseOHLCVs (response['data'], market, timeframe, since, limit); } - async loadAccounts (reload = false) { + async loadAccounts (reload = false, params = {}) { if (reload) { this.accounts = await this.fetchAccounts (); } else { ",Forgot to pass `params` to `fetchAccounts` here ),Forgot to pass `params` to `fetchAccounts` here ),"This is an error, `undefined` (due to the `=` in the type def) cannot be passed to `Object.keys`.","The same is true here, in order to bring it in line with the others, we actually need to remove the `currency` argument and always call the ""all balances"", really.","The same is true here, in order to bring it in line with the others, we actually need to remove the `currency` argument and always call the ""all balances"", really.",This line has to be `const result = { 'info': response }` (we must include the `response` in the `info` field inside the balance or any other response).,This line has to be `const result = { 'info': response }` (we must include the `response` in the `info` field inside the balance or any other response).,"We don't think this check is necessary, since `id` is a required argument for all `fetchOrder` implementations. In other words, this check is redundant. Do you agree?","We don't think this check is necessary, since `id` is a required argument for all `fetchOrder` implementations. In other words, this check is redundant. Do you agree?","Actually, the problem that we're trying to work around with the timeout is the network request. What's being timed out here is not only the network request - `loadScript` - but also the subsequent processing which we technically didn't really set out to time out.","So everything in this file cannot be updated, because the ads directory is run in foreign iframes. This means they will not have the Array#includes polyfill installed in them."
"@@ -29,14 +29,14 @@ public interface TicketState { * @return the previous time used. */ - long getPreviousTimeUsed(); + ZonedDateTime getPreviousTimeUsed(); /** * Get the time the ticket was created. * * @return the creation time of the ticket. */ - long getCreationTime(); + ZonedDateTime getCreationTime(); /** * Authentication information from the ticket. This may be null. ",Don't think this will work with JPA ticket registries. We'll likely run into either schema or serialization issues. Let's keep this as long.,Don't think this will work with JPA ticket registries. We'll likely run into either schema or serialization issues. Let's keep this as long.,Don't think this will work with JPA ticket registries. We'll likely run into either schema or serialization issues. Let's keep this as long.,Can this be final?,btw this is not just millisecond format. its going to add `001` to the millisecond format once you land that,Are all implementations of `WindowedValue` actually serializable?,"How about ""may be authenticated"". An implementation that ignores credentials that fail to authenticate when other sufficient credentials succeed is plausible?","I think `public abstract <T> T getValue(int fieldIdx);` should be changed to `private` and all value access to Row should go though specific type access method, e.g. `public int16 getInt6(int idx)`, `public ReadableDateTime getDateTime`, etc. By doing so, we can hide the internal representation of Row. Right now I at least see BeamSQL implementation uses `public <T> T getValue(int fieldIdx)` directly, which access the value saved in Row.",Don't tell me we effectively reached the previous maximum?,Can't we just leverage any specific behaviour on the `PasswordPolicyResult` ?,I am using a value higher than INIT_INSTANT_TS for bootstrap instants so that we will have uniform semantics for incrementally reading bootstrap vs non-bootstrap commits.
"@@ -59,7 +59,7 @@ export class IframeMessagingClient { /** * Send a postMessage to Host Window * @param {object} message The message to send. - * @private + * @protected */ messageHost_(message) { this.getHostWindow().postMessage/*OK*/(message, '*'); ","Why `@protected`? Why should this be overridden? Trailing underscore means `@private`, so would have to be removed.",nit: `setIsPollsTabFocused` with uppercase I,Could we make this field a `Collection<Message>` and just call it `messages`? I don't think there's any advantage in using a `List` here.,Is it possible to use map() instead of {} for consistency as in the rest of the file?,"Can it ever be not ""message""?",We need to decide on quotes or direct reference here. And I'd prefer quotes since it's a plain-text message that goes over the boundary of iframes/channels/etc.,what else can it be if not string?,The previous version was correct. `!` should be in front of `{`,is it not the case anymore?,I get that rtvVersion_ is required sometimes to keep loading files of same version. But is it always required. Should we make it optional?,"While we are at it: why is the trimmed key used further down, while it is used non-trimmed here? Shouldn't we fix that to make it consistent?"
"@@ -91,14 +91,12 @@ public class LogoutResourceIT { private WebTestClient webTestClient; <%_ } _%> - private OidcIdToken idToken; - @BeforeEach public void before() <% if (!reactive) { %>throws Exception <% } %>{ Map<String, Object> claims = new HashMap<>(); claims.put(""groups"", Collections.singletonList(""ROLE_USER"")); claims.put(""sub"", 123); - this.idToken = new OidcIdToken(ID_TOKEN, Instant.now(), Instant.now().plusSeconds(60), claims); + OidcIdToken idToken = new OidcIdToken(ID_TOKEN, Instant.now(), Instant.now().plusSeconds(60), claims); <%_ if (!reactive) { _%> SecurityContextHolder.getContext().setAuthentication(authenticationToken(idToken)); ",idToken is used in getLogoutInformation method,idToken is used in getLogoutInformation method,"Are we ok with waiting ""indefinitely""?","Also `v` is probably not a very good variable name. Either choose `id` or something more apparent, or remove the variable and set directly.",Remove this please.,Remove the default value.,nit: this could be two commits. One for method extraction and other for change. That way it is easier to see what actually changed.,This bit is a little strange to me as the `findRememberMeCookieValue` function uses the regular decoder instead of the Mime decoder,Scopes need not be hardcoded as strings. They are available as an enum,doesn't removing this break compatibility?,"This means that as long as the token=default is configured, the request can be executed arbitrarily, right?"
"@@ -230,11 +230,13 @@ namespace System.Data #endregion #region IBindingList -// TODO: Enable after System.ComponentModel.TypeConverter is annotated + // TODO: Enable after System.ComponentModel.TypeConverter is annotated #nullable disable /// <summary> /// Clears both expression-based and DataView's string-based sorting. /// </summary> + [UnconditionalSuppressMessage(""ReflectionAnalysis"", ""IL2026:UnrecognizedReflectionPattern"", + Justification = ""This whole class is unsafe. Constructors are marked as such."")] void IBindingList.RemoveSort() { base.Sort = string.Empty; ",What is unsafe about the two methods below? Can these suppressions (and thus the RUC on the ctor) be removed on this class?,"(nit) - `""IL2113:RequiresUnreferencedCode""` should be `""IL2113:RequiresDynamicallyAccessedMembers""` (or whatever short name we decided to give these new warnings). This is repeated elsewhere for IL2112 in this file, and other files.","Out of curiosity, what necessitated the change from reporting the diagnostic directly to storing in a set? Were there duplicates? Probably not in scope for this PR, but in future iterations I would recommend doing the same for emitted member-level diagnostics (in other words, we should try to make the mapping layer pure).",Do we still need to suppress IL2026 above?,Should this also be added to the ref?,"Ah, are you disabling nullability around interface implementations for interfaces that haven't been annotated yet? If so, I'd suggest to just leave that up to whomever annotates the interfaces.","This is transient state scoped to this particular method, so I would recommend adding a few debug-level asserts at the top of the method checking that these collections are empty: just to make sure there's no leftover items leaking into this method call.",Can we create a tracking issue for this and link it here?,Does `RealWorldContextTests` need to be referenced here?,"I was thinking of just suppressing these two messages. The reasoning being: 1. We are using `CustomAttributeData.GetCustomAttributes` to read the attribute information. 2. We are only calling Activator.CreateInstance on an attribute if someone else is already using that attribute's constructor. 3. We are only setting the attributes' properties if someone else is already setting that property. In these cases, the constructor and setter will already be preserved, since someone else (the place declaring the attribute) is already creating the attribute and setting its properties. Thoughts?",This will need unit test updates
"@@ -80,7 +80,7 @@ func commitCmd(c *cli.Context) error { case ""oci"": mimeType = buildah.OCIv1ImageManifest if c.IsSet(""message"") { - return errors.Errorf(""messages cannot be added to the OCIv1 image format."") + return errors.Errorf(""messages are only compatible with the docker image format (-f docker)"") } case ""docker"": mimeType = buildah.Dockerv2ImageManifest ","@rhatdan question, does the first docker here need to be capped?","These should be constants, i.e. `Local` and `Source`",We retry when the registry is permanently down?!,Who depends on pkg/build/generator? Anyone outside of oc?,Where is this coming from? Feels like it would break compilation,Does this actually copy it? I'm wondering how we get two images commands with different aliases out of a simple equals,"Need to change this, as soon as the develop branch is merged into master and there is a new release of jhipster-registry","Need to change this, as soon as the develop branch is merged into master and there is a new release of jhipster-registry",I think this can be removed.,Move this to the other commit.,Breaking CLI change.
"@@ -1850,9 +1850,10 @@ class BaseRaw(ProjMixin, ContainsMixin, UpdateChannelsMixin, SetChannelsMixin, show=show, block=block, n_jobs=n_jobs, axes=axes, verbose=verbose) - @fill_doc + @verbose def estimate_rank(self, tstart=0.0, tstop=30.0, tol=1e-4, - return_singular=False, picks=None, scalings='norm'): + return_singular=False, picks=None, scalings='norm', + verbose=None): """"""Estimate rank of the raw data. This function is meant to provide a reasonable estimate of the rank. ",I would consider deprecating this method to avoid having 2 (inconsistant) ways of computing the rank from raw data.,I think i'd rather hack the _get_raw function to fake proper projections. eg. recompute them with an SVD or normalize them to 1. This applies to other tests.,oups my bad if psds is power (not amplitude) than it should be 10 \* np.log10 please revert here and change above.,"Sh***, mixed up between branches :(","I think this may need to be `self.info['lowpass'] = min(h_freq, self.info['lowpass'])`.",mismatch with other default,"API change, should default to `True` or `None` with deprecation cycle","Shouldn't scroll up go to previous selection, scroll down go to the next? Actually same with up/down arrow keys",and now you don't need `spatial_colors=True` here,This was just wrong...,"see the ICA docstring for suggested revisions. However since we're using the same docstring twice, it should probably go into the docdict in `mne/utils/docs.py`"
"@@ -94,6 +94,10 @@ class Server: self.options = options if os.path.isfile(STATUS_FILE): os.unlink(STATUS_FILE) + if self.fine_grained: + options.incremental = True + options.show_traceback = True + options.cache_dir = os.devnull def serve(self) -> None: """"""Serve requests, synchronously (no thread or fork)."""""" ","Is this also going to be true for the ""real"" version of fine-grained?","``fast-parser`` is no more experimental, so that it also could be moved above.","Annoying naming nit (sorry), but: renaming this to be be more namespaced (ie `--log-show-rust-3rdparty`) would make the help more scannable.",Defaults to None? I also like to set `type=str`. Makes it more explicit to readers of this code.,Question: When would this be called? couldn't we just replace the call to `x.greenlet.rawlink` or is this internal greenlet stuff?,"While this duplicates `engine_initializer.py`, I didn't think it's worth factoring up because this code will be deleted soon.",I'll be honest I'm not fond of these kwargs dict constructions they seem quite fraglie.,"Perhaps mention how blocker errors work in `--half-assed` mode. What if we have both `--half-assed` and `--silent-imports` -- would we then follow imports (but ignore errors) if we can find an implementation of a module not listed on the command line, and ignore the import silently if no implementation can be found?",Modifying the options object it's kind of ugly. Maybe at least mention that it gets mutated in the docstring?,PTAL at this method - we need to remove some of the statements in 922-928.,I think this is >10x more readable and will hopefully avoid future confusion about the `invert` argument.
"@@ -323,3 +323,13 @@ func isVMSSNameInAgentPoolsArray(vmss string, cs *api.ContainerService) bool { } return false } + +func azureStackImageBaseOverrides(kc *api.KubernetesConfig) { + // Azure Stack's custom hyperkube image is now hosted along with MS' images + // Override KubernetesImageBase/KubernetesImageBaseType if apimodel is set to the deprecated KubernetesImageBase + deprecatedAzureStackImageBase := ""mcr.microsoft.com/k8s/azurestack/core/"" + if strings.EqualFold(kc.KubernetesImageBase, deprecatedAzureStackImageBase) { + kc.KubernetesImageBase = ""mcr.microsoft.com/"" + kc.KubernetesImageBaseType = ""mcr"" + } +} ","@CecileRobertMichon do you have any thoughts on doing this override here? Is this preferable to the pattern we have currently, where we pass along upgrade context through the code flow and do upgrade-specific mutations during defaults enforcement?","nit: return p.IsCustomCloudProfile() instead of copying the `p.CustomCloudProfile != nil` implementation from the `IsCustomCloudProfile` method (i.e., let's just re-use the method) @jadarsie do we want the `p.CustomCloudProfile.Environment == nil` back-compat foo for AzureStackCloud? It would be nice to have `IsAzureStackCloud` actually require that the `Environment.Name` string property be equal to `""AzureStackCloud""`.",why not just put this in the if statement? I think all conditions above apply... If imageRef is set we don't want to set the distro here either,"this might be a downgrade (eg. If I set my etcdVersion to 3.3.x in my original deployment). I wonder if changing ""upgraded"" to something more general like ""updated"" makes sense. What do you think?","As discussed, we can consider using the `kubernetesConfig.CustomHyperkubeImage` instead",SKU needs to be updated,"@CecileRobertMichon What do you think of this implementation for etcd? Basically, we allow folks to reliably run newer versions of etcd if they wish. I think this makes sense for now, for etcd, as we are explicitly defaulting to a ""not newest"" version; there are good reasons why someone may want to override our default policy for their control plane. For moby and containerd below, as of now we basically release the newest version (or at least, we want to), so we probably don't want to be as tolerant there. Thoughts? I'll update the docs accordingly after we determine what our strategy is here for these components.","we don't want to override a non-empty distro otherwise the instructions in the doc above to set it to 18.04 won't work... this needs to be inside the `if profile.Distro == """" && profile.ImageRef == nil` if statement",this should be `&& o.KubernetesConfig.EtcdVersion != DefaultEtcdVersion`,why don't we leave default to azure cni? @aanandr @chandanAggarwal,Just to confirm we want to keep the WindowsServer2019OSImageConfig values below on the Aug patches right? I think we do and then we can update that with 11B (which should have all the fixes also present in 10C)
"@@ -861,6 +861,9 @@ class SemanticAnalyzer(NodeVisitor): return None return Instance(cast(TypeInfo, sym.node), []) + def external_instance(self, qualified_name: str, args: List[Type] = None) -> Instance: + return Instance(self.named_type_or_none(qualified_name).type, args or None) + def is_instance_type(self, t: Type) -> bool: return isinstance(t, Instance) ",The second argument shouldn't be `None` -- it should be an empty list if there are no arguments.,"I found this quite interesting, as I always have written parameterizable. Apparently both are acceptable and used in literature, but the more accpted spelling is parametrizable.",I thiiiink this should be special form.,"I'd rename this to something more general, since we don't really take advantage of the fact that these represent type constructors anywhere, and the concept of ""higher-kinded type"" sounds kind of complicated. My suggestion would be `special_form`, which can be applied for things other than type constructors that don't have meaningful types but that also aren't imprecisely typed.",Add spaces around `=`.,"Whill we ever need to clear this? If the visitor is single-use, mention this in the docstring.",You should be able to get rid of this cast (and could get rid of `info` entirely).,I think this (and the other `Any` in this function) should be special form.,There doesn's seem to be a test case for this. It's probably worth having one.,I wonder if `copy_modified` should propagate this flag or not?,I'd drop the extra spaces
"@@ -123,7 +123,7 @@ def _stdio_stream_as(src_fd, dst_fd, dst_sys_attribute, mode): @contextmanager -def stdio_as(stdout_fd, stderr_fd, stdin_fd): +def stdio_as(stdout_fd, stderr_fd, stdin_fd, binary_mode=False): """"""Redirect sys.{stdout, stderr, stdin} to alternate file descriptors. As a special case, if a given destination fd is `-1`, we will replace it with an open file handle ","afaict, the `binary_mode=True` case here is never exercised? should there be some `if PY3` conditional logic somewhere consuming this for when pants is executed with a 3.x interpreter?",what does `mode='w'` on a reader mean?,Remove the TODO,I don't think this method should be private anymore.,I don't think this method should be private anymore.,Alternatively I could make the conversion directly before `self.__name` is passed to file system layer which has the potential benefit that `FileIO.name` would return the original pathlike object without conversion. Though I am not 100% sure what the right behaviour there should be.,I saw this pattern in other filesystems so I thought I'd add it here to make it completely obvious that the subsequent cast to `BinaryIO` (from `IO[Any]`) is safe and warranted.,How about fixing `utils.StringIO` instead?,"I think we will probably want progress bar support for this once we are saving files from git tree to local cache, but I think it may make more sense to have the pbar instance in the higher level `save()` method. So at that point we can add a pbar update callback parameter to this method (and do buffered read/write instead of using `shutil.copyfileobj` as needed).",This sounds a bit misleading -- data must be preloaded to overwrite *only if writing to the same file name*. It's probably worth clarifying this somehow (I don't really like my sentence either) and making it a separate sentence.,this should probably move inside the `def finalizer` block?
"@@ -201,8 +201,8 @@ func (r *ReplicaChecker) checkBestReplacement(region *core.RegionInfo) *Operator checkerCounter.WithLabelValues(""replica_checker"", ""all_right"") return nil } - storeID, newScore := r.selectBestReplacement(region, oldPeer) - if storeID == 0 { + newPeer, newScore := r.SelectBestReplacedPeerToAddReplica(region, oldPeer) + if newPeer == nil { checkerCounter.WithLabelValues(""replica_checker"", ""no_replacement_store"") return nil } ",I was intentional to return `storeID` instead of `peer` to avoid alloc too many IDs during replacement check.,"`balance region scheduler` use this function, the action should be `balance region`?",I think we can remove the function `SelectBestReplacedPeerToAddReplica` to prevent we misuse it later.,the peer here is in the offline store?,Why not check `r.filters` along with `filters`?,Inconsistent naming style (space separated instead of kebab),I think we can use _log.Error_.,I have a second thought here. It seems better to move the log into `AllocPeer` function.,should also extract a function?,why using filters here can add other replicas?,"tip: maybe we'll allow this later, but allocate a new peer id and recycle the old peer."
"@@ -2,11 +2,14 @@ // This file is subject to the terms and conditions defined in // file 'LICENSE.txt', which is part of this source code package. +using System; + namespace Microsoft.Xna.Framework.Input { /// <summary> /// A struct that represents the current button states for the controller. /// </summary> + [Serializable] public struct GamePadButtons { internal readonly Buttons _buttons; ",I assume you're checking with XNA and these are cases where we missed having it serializable? Can you add `[DataContract]` to these as well if that is the case?,I assume you're checking with XNA and these are cases where we missed having it serializable? Can you add `[DataContract]` to these as well if that is the case?,It would be general goodness to change all these to be const too.,"Why not just ""runtime""?",Is it OK to annotate files in the Common folder? Don't you need to add `#nullable enable` on top given that this file might be referenced by a project that doesn't have annotations enabled globally?,"@JeremyKuhne might want to check that the new VS designer doesn't use those, but I really doubt it, given the IID is new and not explicitly specified.",Do we have tests for this at all? How was this found?,These usings do not seem necessary,Something I missed. The `control` must either be nullable or throw.,There will also be 2 unused imports,should DataContractSurrogate be nullable? (not guarded against null)
"@@ -1,6 +1,10 @@ FactoryGirl.define do Faker::Config.locale = 'en-US' + sequence :mobile do |n| + (999_000_0000 + n).to_s + end + factory :user do confirmed_at Time.current email { Faker::Internet.safe_email } ",change to string to avoid rubocop violation or disable cop locally since it's phone number  ,change to string to avoid rubocop violation or disable cop locally since it's phone number  ,"this is the same as the method on the user, do you think it's worth some sort of `TotpHelpers` static method? Sometimes DRY is too much for just two things, but there are enough parts (like the `.to_s.rjust`) that seem like things we'd want to only write once","this is the same as the method on the user, do you think it's worth some sort of `TotpHelpers` static method? Sometimes DRY is too much for just two things, but there are enough parts (like the `.to_s.rjust`) that seem like things we'd want to only write once","What do you think about calling this method `call` for consistency with other service objects, and for less redundancy with the class name?","What do you think about calling this method `call` for consistency with other service objects, and for less redundancy with the class name?",where did the e164 normalization go?,where did the e164 normalization go?,"I had meant just pulling the part that generates the valid-looking phone number into a helper, not the fillin in part, but this works too","I had meant just pulling the part that generates the valid-looking phone number into a helper, not the fillin in part, but this works too",Please rename this file so it ends in `_spec.rb`
"@@ -182,6 +182,8 @@ class NewCppInfo(object): current_values = result.get_init(""requires"", []) current_values.extend(component.requires) + # We copy the properties from the root object, even if we have components + result._generator_properties = copy.copy(self._generator_properties) # FIXME: What to do about sysroot? else: result = copy.copy(self.components[None]) ","Could this be breaking? I think it shouldn't, the aggregated_components is used only by the new generators, and it makes sense that aggregating the components in a single cppinfo, keeps the root properties. The aggregation cannot be done for the component's properties because they cannot be aggregated but keeping the root one make sense. right?","Again, maybe a bit too early generic at this point. Maybe it only needs to be implemented as BuildModulesPath thing, not as a general any-dictionary of paths.",Also as a oneliner: ``if any(comp_name == name for comp_name in self.components)``,This is very unnecessary. See a couple lines below.,"Do we need both? What's the use and difference? `bokeh.util.version` should explain this, but doesn't. Maybe we should also consider making the version format easy to use for automatic processing, i.e. use a property map instead of a bare string.","We can avoid the new Component class if there is a way of setting the rootpath of the _CppInfo object created here, but I don't know if there is an alternative about this",@havocp thanks for your insight. The above works and I can live with it :),Could you wrap `def compiler` in `@llnl.util.memoized` for the same effect but with less new code?,Should we use some time variable here? I suppose for that to be useful _ConcatSequence would have to be a generic type.,"I don't think the `copy.copy` is needed here, just calling the `dict` initializer creates a shallow copy",Better to use `=` as separator (more ini-like format)? Or is there any reason to use `:`?
"@@ -54,10 +54,12 @@ export function connect() { /** * Closes connection. * + * @param {boolean} requestFeedback - Whether or not to attempt showing a + * request for call feedback. * @returns {Function} */ -export function disconnect() { +export function disconnect(requestFeedback: boolean = false) { // XXX For web based version we use conference hanging up logic from the old // app. - return () => APP.conference.hangup(); + return () => APP.conference.hangup(requestFeedback); } ","This change supports the new hangup button in the new toolbar, which will call this action directly instead of emitting out through APP.UI.emitEvent. On hang up feedback should be requested.",Shouldn't we move this line to a place where the Promise is finished? Maybe before maybeRedirectToWelcomePage method will be a good place. WDYT?,"@saghul, this is where the conference is left and feedback is requested at the same time. This feedback is essentially post-call feedback but sending of feedback relies on the conference (stored in 'room') to be available. I ended up passing it into the feedback dialog so I have a reference even after the conference has been left.",For me it makes more sense to have some event for hangup/conference ended and handle it in the remoteControl.receiver directly,is it cool to calll setName multiple times like that?,"Can you please remove this until we have the actual pre join page? It's not on the whitelist either, but we can add it later when the full pre-join experience lands.",why not call it `jid` or `id`? `username` suggests the domain part is not included.,Optional style: I'd put the text in the description bellow without defining a variable for it.,why do we need this? if an unknown property is checked it will return undefined anyway.,"Your answer to my previous question may answer this as well, but why undefined if we check for subject previously?",1. Details are always guaranteed to be passed in? 2. Nit: do you think it makes a difference if the eslint-disabling were scoped to the function signature only instead of the entire function declaration?
"@@ -26,6 +26,7 @@ class NodeTest(TestRunnerTaskMixin, NodeTask): def prepare(cls, options, round_manager): super().prepare(options, round_manager) round_manager.require_data(NodePaths) + round_manager.require_data(NodePathsLocal) @classmethod def supports_passthru_args(cls): ",A node_test shouldn't depend on a NodePathsLocal because there isn't any inflection points.,Why is this necessary? The only time NodePathsLocal should ever be used is during a `node-install` task which shouldn't execute NodeBuild.,A node_test shouldn't depend on a NodePathsLocal because there isn't any inflection points.,"All targets should have a node_paths, otherwise it should fail",The `predicate` can be `None` and then this goes boom now.,What is the impact of this statement? Was it a bug previously?,"Given that these methods aren't marked `API: public`, we could probably make this verbiage stronger... or remove it entirely.","ditto. tho this code path is slightly less important than the one above (because presumably this is the path called for things like `run` or `test` which execute locally), a user would probably expect e.g. an unsatisfiable transitive dep for e.g. `linux-x86_64` to manifest as a failure in `test` locally on an OSX machine - which won't happen in this case.",nit: wrote? written?,It's probably better to only set maybe_platforms to `current` if the default configuration has more than one platform and current is in the platform list.,I think we could kill this local var and use req_libs directly in `self.invalidated`.
"@@ -50,8 +50,8 @@ </span> </div> - <div class=""pad"" *ngFor=""let thread of getThreads()""> - <h6> + <div id=""modalThreadsMetrics"" class=""pad"" *ngFor=""let thread of getThreads()""> + <h6 id=""modalThreadsMetrics{{ thread.threadId }}""> <span class=""badge"" [ngClass]=""getBadgeClass(thread.threadState)"">{{ thread.threadState }}</span> &nbsp;{{ thread.threadName }} (ID {{ thread.threadId }}) ","Here `id=""modalThreadsMetrics""` is not best reference for `aria-describedby`. `id=""modalThreadsMetrics{{ thread.threadId }}""` is unused. Maybe put `{{ thread.threadName }}` into `span` and give it id which includes `{{ thread.threadId }}` and in table use the same id in `aria-describedby` attribute?","Here `id=""modalThreadsMetrics""` is not best reference for `aria-describedby`. `id=""modalThreadsMetrics{{ thread.threadId }}""` is unused. Maybe put `{{ thread.threadName }}` into `span` and give it id which includes `{{ thread.threadId }}` and in table use the same id in `aria-describedby` attribute?","Without `options: {...}` here, we get a `400` error on the tag page (locally only).",doesn't this change anything?,"Could add a license header here, please?","Refactor (blocking): Instead of adding a `tabIndex` attribute to a `<div />`, use a button, i.e. prefer a semantic HTML element. We would most likely also need an `aria-label` attribute for screen readers. Some styling will need to be done most likely to retain the original look.",It wasn't so safe after all  ,Is there a reason this is not in jss?,"module.css(""z-index"", ""20"") works also with integers => module.css(""z-index"", 20) please use single quote if it is possible",Was this added because the enum was missing?,"These particular styles are not overridable. As such, we can continue to inline them. If you still want them in the JSS - it's totally reasonable, but we need to add `!important`."
"@@ -45,6 +45,7 @@ public final class PlanJsonMapper { mapper.enable(DeserializationFeature.FAIL_ON_NULL_FOR_PRIMITIVES); mapper.enable(DeserializationFeature.FAIL_ON_NULL_CREATOR_PROPERTIES); mapper.enable(DeserializationFeature.FAIL_ON_INVALID_SUBTYPE); + mapper.setSerializationInclusion(Include.NON_EMPTY); return mapper; } } ","This configures Jackson to exclude `null`, `Optional.empty()` and empty collections when serializing.","Anyone who has input on if this is a reasonable thing to do, please chime in. It's necessary to make this work with an int as versionNumbers, but if there is a good reason to, we can use Optionals instead.",Make deep-copy instead of suppress spotbug warning.,nit: I'm with @big-andy-coates on preferring tests simply have `throws Exception` so we don't need to worry about keeping lists of exceptions up to date. I don't think seeing the specific exceptions is insightful either.,Why are we serializing the struct as a json string?,just use `org.apache.hudi.keygen.SimpleKeyGenerator.class.getName` or something always as opposed to using strings to hold the class name. the advantage is that the IDE can find these usages easily,"This is ugly but I see there is no other way around because you want to deprecate `public static void UseSerialization(this NServiceBus.BusConfiguration config, System.Type serializerType)` I first thought we can repurpose the above method to: `public static void UseSerialization(this NServiceBus.BusConfiguration config, System.Type serializerDefinitionType)` But that would be strange","nit: remove ""the"" and change to ""If the value is <see...""",Could you help me understand what does adding `InjectableValues.Std()` change?,"What if we made this a dropdown with allowable values vs booleans? It appears that setting the JDBC type to `OTHER` supports both JSON and JSONB (at least for PostgreSQL), but in the future we may want to support the SQLXML type for inserting into XML columns and so on. The description of the `JSON` option should probably explicitly say that the JDBC type is set to `OTHER`, as that might be helpful information for other databases that do things differently.",nit: I'd think a better name could be `GetDefaultSerializationOption`.
"@@ -38,9 +38,10 @@ func resourceComputeInstanceGroupManager() *schema.Resource { }, ""version"": &schema.Schema{ - Type: schema.TypeList, - Optional: true, - Computed: true, + Type: schema.TypeList, + Optional: true, + Computed: true, + Deprecated: ""Use the instance_group_manager resource in the google-beta provider instead. See https://terraform.io/docs/providers/google/provider-versions.html for more details."", Elem: &schema.Resource{ Schema: map[string]*schema.Schema{ ""name"": &schema.Schema{ ","What do you think about prefixing these fields with a message that the field is beta? ""This field is beta, use the instance_group_manager resource..."" Reading the message as it stands suggests that the resource itself is beta to me.","Not actually related to this change, but can you order the properties in Required -> Optional -> Computed order? I'm a big fan of that to make it easy to immediately see which fields are settable.",Calling out for future-Paddy--this doesn't require a migration or anything because this hasn't been released yet.,I think I'm missing a migration here--where does this get set to 3?,Nit: the `&schema.Schema` here is extraneous since Go 1.7 as its defined by `map[string]*schema.Schema` above,"Quick sanity check on this for me if I may. Right now `google_project_iam_policy` defaults attempting to merge policies, and the intent is in the future to make it authoritative for policy management on a project (ie, remove this code, and have the code always call setIamPolicy instead of attempt merging). Today, if I wanted that behaviour, I'd set `authoritative = true`, right? Right now when I do that, I'm faced with this deprecation warning here, and I just want to make sure that's intentional.",This attribute does not relate to the changes in this pull request -- will revert on merge.,"I'd rather not have this default to true, as the current behavior is not this.",Can you put this alphabetically in the right place?,Looks like the logic for update needs to be removed too,This is a change from the current behaviour (though it's one I would agree with for safety purposes) - not sure if the general policy would be to keep behaviour the same unless the setting is changed explicitly or not. With this and deletion protection supported RDS management feels a lot safer. @bflad ?
"@@ -1561,6 +1561,8 @@ void capi_free_key(CAPI_KEY * key) CryptReleaseContext(key->hprov, 0); if (key->pcert) CertFreeCertificateContext(key->pcert); + if (key->id) + OPENSSL_free(key->id); OPENSSL_free(key); } ",NULL check not needed.,"Can this just read s->session->peer directly to avoid the locking? Also, since SSL_validate_ct isn't a public API, it should be lowercased: 'ssl_validate_ct'.",Should you check to make sure `pkey != nullptr`? So move this up one line?,Is it worth folding this (and other similar) `#ifndef` into the `tls_depr.c` file too?,"You changed return(NULL) to return NULL above, which I approve of, but why do the opposite here?",Why these dont do a NULL check internally I do not know,I wonder why we need this as a separate function now. Can't this just be collapsed into `X509_self_signed()`,Change this line to `int pktype = EVP_PKEY_id(pkey);`,It looks like we could lose this { and everything below moved to the left.,"Instead of `vpm->purpose != X509_PURPOSE_SSL_SERVER` it would have to be `vpm->purpose == X509_PURPOSE_SSL_CLIENT`. Otherwise, this breaks `X509_PURPOSE_SMIME_SIGN` and possibly others.",The NULL check isn't necesary.
