code,review,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10
"protected PageableResult doGetAll(RequestContext context) throws ResponseException { return new AlreadyPaged<AutoGenerationOption>(Context.getService(IdentifierSourceService.class).getAutoGenerationOption(3), context); }",What does the 3 parameter mean?,Can be inlined in the assertThat statement below.,This should be stored in a field.,"Hint: FeedbackUtil.java contains numerous convenience functions for visiting specific external pages, e.g. the FAQ page, the privacy policy, etc. We can simply add another function there that goes to this page.","emmmm i dont feel this replacement is necessary...and it might change what the code intends to do, as put will replace the value corresponding to the question even if the question is already associated with a value, but putIfAbsent only associate question with the new ArrayList<>() if the question is not associated to anything.",We dont need size variable here.,"After taking a second look, i think we do not need this call at all. All those check of ensure that a service is not started before schedule, etc, belong to the service layer API. Your role is to simply call Context.getSchedulerService().scheduleTask(task) and that is all.","Why should format(RevisionResource) return a ChangeInfo and not (at the very least) a RevisionInfo? Though ideally it would return a Map<String, ActionInfo>","I guess getOncoTree() returns List<OncoTreeNode> and we must return ArrayList<OncoTreeNode> ? Still, we don't really need to create a named variable here .. we could do: return new ArrayList<OncoTreeNode>(super.query ....","We talked about setting a chunk size. Shall we make it 1000 and set it in JobOptions? I'm not very happy about that location but other things like includeSrc, compressGenotypes, etc, are placed there too.",I'd increment a counter and assert its 1.
"protected BinaryLogicalFilterPredicate(FilterPredicate left, FilterPredicate right) { Preconditions.checkNotNull(left, ""left""); Preconditions.checkNotNull(right, ""right""); this.left = left; this.right = right; String name = getClass().getSimpleName().toLowerCase(); this.toString = name + ""("" + left + "", "" + right + "")""; }","same here:  this.left = checkNotNull(left, ""left"");","Again, getMessage() should be replaced with a more informative error",so this will produce invalid output. if we have highest ID 0 then we will return 0 as first valid id. this should be an Optional<Long> and the return look like:  return highest.isPresent() ? highest.get() + 1 : 0;  also we might have a test for this method to be sure we don't break it in the future,For test stability we maintain the previous quiet period of 0. But live behavior will change.,"File(planStorePath, queryId + "".plan"")",Catching the exception hides network- and classpath/structural problems and returns null to the caller.,"Do we still need the token length here? It seems that the TokenProvider retrieves it from the config itself, doesn't it?","configuration should be injected, not read from system properties in the constructor.",url should be checked for null.,"It it better to throw unchecked exception than simply print error because if error occurs then variable 'm' will be null and NullPointerException will be thrown later (line 16). try { m = MessageDigest.getInstance(""MD5""); } catch (NoSuchAlgorithmException e) { e.printStackTrace(); //use logger instead throw new RuntimeException(""No Such Algorithm: MD5""); }","yeah, this is definitely a bad idea, since exclude may be equal to, say, ""hey"" and the entire code will crash. Let's find a way to use Xembly"
"public boolean setAlwaysOnVpnPackage(int userId, String packageName, boolean lockdown) { enforceConnectivityInternalPermission(); enforceCrossUserPermission(userId); if (LockdownVpnTracker.isEnabled()) { return false; } synchronized (mVpns) { Vpn vpn = mVpns.get(userId); if (vpn == null) { Slog.w(TAG, ""User "" + userId + "" has no Vpn configuration""); return false; } if (!vpn.setAlwaysOnPackage(packageName, lockdown)) { return false; } if (!startAlwaysOnVpn(userId)) { vpn.setAlwaysOnPackage(null, false); return false; } } return true; }","Shouldn't this be inside the synchronized{} block ? Also, can't this be simplified to if (!mLockdownEnabled) ?","BTW: if ""getEntity()"" either returns the result or throws a WebApplicationException exception with ""NOT_FOUND"" status, the code can be simplified to always ""return true"" at the end and no need in ""unregisteredDisk"" local variable at all.",Minor: you can extract this null check and the in-memory format/eviction policy check into a static method and invoke it from here and other implementations of ForcedEviction,I think we need to maintain the backwards compatibility for the old skewl setSpeed . our new proper method is setVelocity which takes a double that specifies the angular velocity of the servo that we will try to achieve.,is it possible that getDruidNode() or getHostAndPortToUse() are null?,We should process data from this report before validating again.,Prefer ActionParameters.getRequiredParamLong(PARAM_ID) instead. If the id is not a long we don't want to fail with ActionDeniedException but with a ActionParamsExcepton instead.,This could throw a NPE if options has timeseries but not metadata under it.,Fully-qualified class name not needed.,"trace seems too low, how often will this happen?",why not boolean? (lowercase?)
"private FilterExpression parseQualifierContent(QualifierType type) { if (type == QualifierType.SORT) { return parseSortKeys(); } else if (isCompoundId(type, lookAhead())) { return parseCompoundId(); } else if (isRangeOperatorToken(lookAhead())) { return parseRangeOperator(type, lookAhead()); } else if (isDateToken(lookAhead())) { return parseDateOrDateRange(type); } else if (isNumberToken(lookAhead())) { return parseNumberOrNumberRange(type); } else if (isQuotedContentToken(lookAhead())) { Token quotedContent = consume(); return parseQuotedContent(type, quotedContent); } else if (isKeywordToken(lookAhead())) { return new Qualifier(type, consume().getValue()); } else { throw new ParseException(String.format(""Invalid content for qualifier %s: %s"", type, lookAhead())); } }","Checking for failure here leads to a non-id qualifier being used with a compound id being a parse error. Could we follow the other parse* functions and let it fail later, as a semantic error? If for some reason we want to use compound ids with other qualifiers, it would be easier.",Please rename to edgeId.,Put this snippet of getting alterationNames into a function. Since the same code is used in printEvidences(),"Strange to use an XMIException here, which would imply something is corrupted at the XMI level, which is not the case. Especially since there is a AirdResourceVersionMismatchException defined in the same patch which implements Resource.Diagnostic.",Style-nit: Unnecessary blank line.,suggestion if (filter.getRelationshipDirection() == Direction.INCOMING) {,you should use res.isWorseThan(Result.SUCCESS) instead. <LINK_0>,"- This should be done in the previous if statement (after tech checks), to not return earlier (Windows test could still be done). Also, worth extracting a method to reduce code duplication (boolean isEvidencePresent(Pattern)?). - Since the result is not required the StringBuilder can be null.",iirc the source is added later in the controller and not part of the request.,Do you think it's worthwhile to check !targetAccountName.isEmpty() as well? Same for container's check.,_== true_ part is not needed as booleanForKeyWithDefault already returns a boolean ;)
protected Optional<DominantHandProperty> getForEntity(Entity entity) { if(!(entity instanceof EntityPlayer)) return Optional.empty(); EnumHandSide hand = ((EntityPlayer) entity).getPrimaryHand(); HandType type = (HandType) (Object) hand; return Optional.of(new DominantHandProperty(type)); },"if (, and if statements require braces.",Making *really* sure it's null? ;),For test stability we maintain the previous quiet period of 0. But live behavior will change.,"Why should format(RevisionResource) return a ChangeInfo and not (at the very least) a RevisionInfo? Though ideally it would return a Map<String, ActionInfo>",Is there a need to read the prop file for every request?,"I guess getOncoTree() returns List<OncoTreeNode> and we must return ArrayList<OncoTreeNode> ? Still, we don't really need to create a named variable here .. we could do: return new ArrayList<OncoTreeNode>(super.query ....",Catching the exception hides network- and classpath/structural problems and returns null to the caller.,"This too, possibly",Small detail: missing this.. See the line you replaced for ex.,do not throw RuntimeException,This code to get the feature is used here and in the remove method. I'd suggest to create a new BackendClusterFeatureHelper class and put this code there. Then you can call it from these methos. Look at BackendDataCenterHelper for example.
"private boolean isUnregisteredDisk() { DiskImage unregisteredDisk; storagePoolId = BackendDataCenterHelper.lookupByStorageDomainId(this, storageDomainId); try { GetUnregisteredDiskQueryParameters getDiskParams = new GetUnregisteredDiskQueryParameters(guid, storageDomainId, storagePoolId); unregisteredDisk = getEntity(DiskImage.class, QueryType.GetUnregisteredDisk, getDiskParams, guid.toString()); } catch (WebApplicationException e) { if (e.getResponse().getStatus() == Response.Status.NOT_FOUND.getStatusCode()) { return false; } throw e; } return unregisteredDisk != null; }","BTW: if ""getEntity()"" either returns the result or throws a WebApplicationException exception with ""NOT_FOUND"" status, the code can be simplified to always ""return true"" at the end and no need in ""unregisteredDisk"" local variable at all.","File(planStorePath, queryId + "".plan"")",Is this test really testing much? It doesn't assert that the result is not a failure: !(result instanceof Failed) for instance.,This could throw a NPE if options has timeseries but not metadata under it.,is it possible that getDruidNode() or getHostAndPortToUse() are null?,Prefer ActionParameters.getRequiredParamLong(PARAM_ID) instead. If the id is not a long we don't want to fail with ActionDeniedException but with a ActionParamsExcepton instead.,instead you could use the try-with-resource paradigm,brackets don't match coding style,"I believe it would be easier to do check !ifPresent and skip rest, instead of creating that first lambda. if you like 2 lambdas approach instead of one if and one lambda, then fine, but extract method to contain second lambda, because lambda in lambda ... that's like watching Inception again, and nobody should be forced to watch that...",Is error the right log level here? Seems like warn or even info would be more appropriate.,Fully-qualified class name not needed.
public long getFileSize(String ext) { Long size = sizeMap.get(ext); return (size == null) ? 0 : size.longValue(); },No parens on condition.,if these Boolean methods can never be null why not have the return type be boolean instead of Boolean ?,null?,"more of a personal taste question, but why don't you like Guava MoreObjects ?",@doom369 just wondering if we should call encodeToString  directly. WDYT ?,"Can't really understand what's going on here. We multiply by 1,000,000 a millisecond unit and add it as a nanosecond? (it would _probably_ make sense if we divided instead of multiply, but then why not just do now.plus(resyncPeriodInMillis, ChronoUnit.MILLIS))",I still think you should throw an exception if name is null,you could just do setConfirmWindow(null); like above method,Please Specify the type properly here like Iterator<StorageLocation>.,"Or even better, this.mName = Objects.requireNonNull(name);. To be check everywhere else.","suggestion ""\narmed="" + m_armed;"
public boolean tryAdvance(Consumer<? super BytesHandle> action) { try { FormatEntry nextEntry = getNextEntry(); if (nextEntry == null) { return false; } BytesHandle nextBytesHandle = readEntry(nextEntry); action.accept(nextBytesHandle); splitter.count++; } catch (IOException e) { e.printStackTrace(); } return true; },"The IDEs tend to generate boilerplate code that suppresses exceptions. Unless we know it is safe to suppress an exception, the best practice is to throw the exception. In this case, if we encounter an IOException, something must be wrong with the zipfile. Where the exception is a checked exception (like IOException) that's not allowed by the signature (as with the tryAdvance() method), we can rethrow it with something like throw new RuntimeException(""Could not read ZipEntry"", e); To be clear, the same issue affects the other tryAdvance() method.",For test stability we maintain the previous quiet period of 0. But live behavior will change.,"File(planStorePath, queryId + "".plan"")",putIfAbsent semantics is better,Catching the exception hides network- and classpath/structural problems and returns null to the caller.,return before instantiating the map?,Making *really* sure it's null? ;),"this used to bail after this call if it wasn't the root, does returning v. not returning from onCreate() in that case affect anything?",I am confused b/w the description and implementation of filter here.,nitpicking: would be nice to break from the loop here,do not throw RuntimeException
public static ViewGroup.OnHierarchyChangeListener tryGetOnHierarchyChangeListenerHack( ViewGroup viewGroup) { if (sOnHierarchyChangeListenerField == null) { return null; } try { return (ViewGroup.OnHierarchyChangeListener)sOnHierarchyChangeListenerField.get(viewGroup); } catch (IllegalAccessException e) { throw new RuntimeException(e); } },"This too, possibly",Lets re-throw this as a RuntimeException instead.,putIfAbsent semantics is better,For test stability we maintain the previous quiet period of 0. But live behavior will change.,Making *really* sure it's null? ;),"After taking a second look, i think we do not need this call at all. All those check of ensure that a service is not started before schedule, etc, belong to the service layer API. Your role is to simply call Context.getSchedulerService().scheduleTask(task) and that is all.",Maybe change this to assertThat(downloader).isInstanceOf(OkHttpDownloader.class) ?,duplicate logic in getPrivateKeyAlias method().,nit: space,Let's avoid FQNs as much as we can.,we should stop the queueRequestSender ?
"private HullConfig read(String shipName) { final HullConfig.Data configData = new HullConfig.Data(); configData.internalName = shipName; Json json = Assets.getJson(shipName); try { readProperties(json.getJsonValue(), configData); } catch (IllegalArgumentException e) { throw new IllegalArgumentException(""The JSON of ship "" + shipName + "" is missing, or has malformed, a required parameter"" + e.getMessage().split("":"")[1]); } catch (SerializationException e) { throw new SerializationException(""The JSON of ship "" + shipName + "" has invalid syntax"" + e.getMessage().split("":"")[1]); } configData.tex = Assets.getAtlasRegion(shipName); configData.icon = Assets.getAtlasRegion(shipName + ""Icon""); validateEngineConfig(configData); json.dispose(); return new HullConfig(configData); }",Take a look at what the error message you're splitting is :wink: (hint: it's the entire JSON file),"find a better way, this is super dodgy",This could throw a NPE if options has timeseries but not metadata under it.,Prefer ActionParameters.getRequiredParamLong(PARAM_ID) instead. If the id is not a long we don't want to fail with ActionDeniedException but with a ActionParamsExcepton instead.,is it possible that getDruidNode() or getHostAndPortToUse() are null?,This string should go into the messages.properties file.,Style-nit: Unnecessary blank line.,"We don't need this check. Even if ""?"" is used somewhere, which I doubt, UnknownEnvironmentException be self-exlanatory enough for somebody to investigate and fix it.",Java convention for a variable says it should be p18 lowercase.,"suggestion logger().debug(""Initializing couchbase services on host: {}"", enabledServices);","This is debug at best, probably trace, and should include the spec/nodeTemplate in question. One to tweak subsequently."
"public ImmutableValue<Entity> leashHolder() { return new ImmutableSpongeEntityValue<>(Keys.LEASH_HOLDER, getValue()); }",This should be stored in a field.,use Long.valueOf() instead of new Long() - always for performance reasons,Should this be using TmfCpuAspect?,Please Specify the type properly here like Iterator<StorageLocation>.,"Are you sure that ""protected static"" is ok? To me it doesn't make sense as you can't override static methods.",The create method call should be separate from the logger call.,"just return """" instead of new String()",you could just do setConfirmWindow(null); like above method,I still think you should throw an exception if name is null,the return type should be M,Static import the assertion methods
"public int onStartCommand(@Nullable Intent intent, int flags, int startId) { if (intent != null) { if (intent.getAction() != null) { restoreQueuesAndPositionIfNecessary(); String action = intent.getAction(); switch (action) { case ACTION_TOGGLE_PAUSE: if (isPlaying()) { pause(); } else { play(); } break; case ACTION_PAUSE: pause(); break; case ACTION_PLAY: play(); break; case ACTION_PLAY_PLAYLIST: Playlist playlist = intent.getParcelableExtra(INTENT_EXTRA_PLAYLIST); int shuffleMode = intent.getIntExtra(INTENT_EXTRA_SHUFFLE_MODE, getShuffleMode()); if (playlist != null) { List<Song> playlistSongs; if (playlist instanceof AbsCustomPlaylist) { playlistSongs = ((AbsCustomPlaylist) playlist).getSongs(getApplicationContext()); } else { playlistSongs = (List<Song>) (List) PlaylistSongLoader.getPlaylistSongList(getApplicationContext(), playlist.id); } if (!playlistSongs.isEmpty()) { if (shuffleMode == SHUFFLE_MODE_SHUFFLE) { int startPosition = 0; if (!playlistSongs.isEmpty()) { startPosition = new Random().nextInt(playlistSongs.size()); } openQueue(playlistSongs, startPosition, true); setShuffleMode(shuffleMode); } else { openQueue(playlistSongs, 0, true); } } else { Toast.makeText(getApplicationContext(), R.string.playlist_is_empty, Toast.LENGTH_LONG).show(); } } else { Toast.makeText(getApplicationContext(), R.string.playlist_is_empty, Toast.LENGTH_LONG).show(); } break; case ACTION_REWIND: back(true); break; case ACTION_SKIP: playNextSong(true); break; case ACTION_STOP: case ACTION_QUIT: pendingQuit = false; quit(); break; case ACTION_PENDING_QUIT: pendingQuit = true; break; } } } return START_NOT_STICKY; }",This seems redundant.,"Strange to use an XMIException here, which would imply something is corrupted at the XMI level, which is not the case. Especially since there is a AirdResourceVersionMismatchException defined in the same patch which implements Resource.Diagnostic.",Can you create a constant for the -1? I'm not sure what that represents here.,EnumMachineAlpha.STEAM_OVEN.getState()?,"Let's move ""_recognized_"" to final static variable",redundant black line,You can replace this if with: java TabbingManager.changeCurrentNum(!shiftPressed);,m,one more progress monitor change,you should use res.isWorseThan(Result.SUCCESS) instead. <LINK_0>,"this code is very strange, can you explain to me because is necessary?"
"public void configurePipeline(PipelineConfigurer configurer) throws IllegalArgumentException { super.configurePipeline(configurer); if (this.config.format == null || this.config.format.isEmpty()) { throw new IllegalArgumentException(""Format is not specified. Allowed values are DEFAULT, EXCEL, MYSQL,"" + "" RFC4180, PDL & TDF""); } if (!this.config.format.equalsIgnoreCase(""DEFAULT"") && !this.config.format.equalsIgnoreCase(""EXCEL"") && !this.config.format.equalsIgnoreCase(""MYSQL"") && !this.config.format.equalsIgnoreCase(""RFC4180"") && !this.config.format.equalsIgnoreCase(""TDF"") && !this.config.format.equalsIgnoreCase(""PDL"")) { throw new IllegalArgumentException(""Format specified is not one of the allowed values. Allowed values are "" + ""DEFAULT, EXCEL, MYSQL, RFC4180, PDL & TDF""); } if (configurer.getStageConfigurer().getInputSchema() != null) { Schema.Field inputSchemaField = configurer.getStageConfigurer().getInputSchema().getField(config.field); if (inputSchemaField == null) { throw new IllegalArgumentException( ""Field "" + config.field + "" is not present in the input schema, it is expected""); } else { if (!inputSchemaField.getSchema().getType().equals(Schema.Type.STRING)) { throw new IllegalArgumentException( ""Field Type "" + config.field + "" should be String""); } } } try { Schema outputSchema = Schema.parseJson(this.config.schema); configurer.getStageConfigurer().setOutputSchema(outputSchema); } catch (IOException e) { throw new IllegalArgumentException(""Format of schema specified is invalid. Please check the format.""); } }",Type for Field + config.field + must be String,Take a look at what the error message you're splitting is :wink: (hint: it's the entire JSON file),"find a better way, this is super dodgy","We don't need this check. Even if ""?"" is used somewhere, which I doubt, UnknownEnvironmentException be self-exlanatory enough for somebody to investigate and fix it.",This could throw a NPE if options has timeseries but not metadata under it.,instead you could use the try-with-resource paradigm,You could do this in the model itself because userGroup is already represented in model. getSlaveUserGroupName().setIsChangeable() can be used to make the ui-editor to enable or disable.,Style-nit: Unnecessary blank line.,Put this snippet of getting alterationNames into a function. Since the same code is used in printEvidences(),This string should go into the messages.properties file.,why not boolean? (lowercase?)
"private void applyProperties(AssociationKey associationKey, RowKey rowKey, Relationship relationship) { String[] rowKeyIndexColumnNames = associationKey.getRowKeyIndexColumnNames(); for ( int i = 0; i < rowKeyIndexColumnNames.length; i++ ) { for ( int j = 0; j < rowKey.getColumnNames().length; j++ ) { if ( rowKeyIndexColumnNames[i].equals( rowKey.getColumnNames()[j] ) ) { relationship.setProperty( rowKeyIndexColumnNames[i], rowKey.getColumnValues()[j] ); break; } } } }",Should there be RowKey#getColumnValue(String name)? This would make this code here a bit easier to grasp.,"File(planStorePath, queryId + "".plan"")",nitpicking: would be nice to break from the loop here,"@unyoungwax, oops missed this, but consider prefixing this boolean with <code>is...</code>","Wouldn't a top-level if (stopRefresh) guard condition be better, instead of checking it within the loop?",No need for code duplication. We can do something like:  StorageType storageType = mStorage.isExternal() ? StatFsHelper.StorageType.EXTERNAL : StatFsHelper.StorageType.INTERNAL;,Looks like getCMPath never throw IOException or MetaException. Shall check and remove it.,"Yes had that on my to do list, but missed it.","Could you change ""for("" to ""for (""? Other places too.",putIfAbsent semantics is better,There is a problem here :cry: :disappointed: We need to change the library since trackaliasUser uses TracksClient.NosaraUserType.WPCOM (wpcom:user_id) internally. We should add another trackaliasUser method that takes the userType parameter....
"private Diagnostic handleMigrationOptions() { Diagnostic migrationMismatchDiagnostic = null; VSMVersionSAXParser parser = new VSMVersionSAXParser(uri); String loadedVersion = parser.getVersion(new NullProgressMonitor()); boolean migrationIsNeeded = true; if (loadedVersion != null) { Version parsedLoadedVersion = Version.parseVersion(loadedVersion); Version lastMigrationVersion = VSMMigrationService.getInstance().getLastMigrationVersion(); boolean attemptToLoadMoreRecentVSM = lastMigrationVersion.compareTo(parsedLoadedVersion) < 0; if (attemptToLoadMoreRecentVSM) { migrationMismatchDiagnostic = new XMIException(MessageFormat.format(Messages.DescriptionResourceImpl_versionMismatchMessage, uri, parsedLoadedVersion, lastMigrationVersion)); } migrationIsNeeded = VSMMigrationService.getInstance().isMigrationNeeded(parsedLoadedVersion); } Object versionOption = this.getDefaultLoadOptions().get(AbstractSiriusMigrationService.OPTION_RESOURCE_MIGRATION_LOADEDVERSION); if (!migrationIsNeeded && versionOption != null) { removeMigrationMechanism(); } else if (migrationIsNeeded && (versionOption == null || !versionOption.equals(loadedVersion))) { DescriptionResourceImpl.addMigrationOptions(loadedVersion, this.getDefaultLoadOptions(), this.getDefaultSaveOptions()); } return migrationMismatchDiagnostic; }","Strange to use an XMIException here, which would imply something is corrupted at the XMI level, which is not the case. Especially since there is a AirdResourceVersionMismatchException defined in the same patch which implements Resource.Diagnostic.",m,Needs quotes around the msbuild command,Please rename to edgeId.,"Would be good to have constants for the builder types, right now they are hard-coded strings like ""DB"", ""Task"". WDYT?",@tadamski If you cache this FilePermission in the containing FileSystemXAResourceRecoveryRegistry object you will save a per-transaction objection creation/gc.,Do a null check instead of catching the NPE. Can a try with resources be used?,you should use res.isWorseThan(Result.SUCCESS) instead. <LINK_0>,"Rather than iterate over the whole model twice, just use the Resource interface to nagivate through child resources once.","Let's move ""_recognized_"" to final static variable",you removed the ones on top but kept the brackets here?
"public <T> T get(String key, String field) { RedisConnection<byte[], byte[]> redisCommands = null; try { redisCommands = getRedisConnection(); byte[] serializedData = redisCommands.hget(key.getBytes(), field.getBytes()); T deserializeObject = new JavaSerializer().deserializeObject(serializedData); return deserializeObject; } catch (Exception e) { logger.error(""Exception Occurred while getting a value from redis"", e); } finally { closeConnection(redisCommands); } return null; }",Catching the exception hides network- and classpath/structural problems and returns null to the caller.,For test stability we maintain the previous quiet period of 0. But live behavior will change.,"File(planStorePath, queryId + "".plan"")",url should be checked for null.,"Again, getMessage() should be replaced with a more informative error",putIfAbsent semantics is better,"It it better to throw unchecked exception than simply print error because if error occurs then variable 'm' will be null and NullPointerException will be thrown later (line 16). try { m = MessageDigest.getInstance(""MD5""); } catch (NoSuchAlgorithmException e) { e.printStackTrace(); //use logger instead throw new RuntimeException(""No Such Algorithm: MD5""); }",the constructor already asserts that,"Do we still need the token length here? It seems that the TokenProvider retrieves it from the config itself, doesn't it?",do not throw RuntimeException,so this will produce invalid output. if we have highest ID 0 then we will return 0 as first valid id. this should be an Optional<Long> and the return look like:  return highest.isPresent() ? highest.get() + 1 : 0;  also we might have a test for this method to be sure we don't break it in the future
"public void testScaffoldSetup() throws Exception { Project project = projectHelper.createWebProject(); try (CommandController c = testHarness.createWizardController(ScaffoldSetupWizard.class, project.getRoot())) { c.initialize(); c.setValueFor(""provider"", ""Mock Scaffold Provider""); c.setValueFor(""webRoot"", """"); Assert.assertTrue(c.isValid()); Result result = c.execute(); Assert.assertNotNull(result); } }",Is this test really testing much? It doesn't assert that the result is not a failure: !(result instanceof Failed) for instance.,style nit: no braces around single line,"this used to bail after this call if it wasn't the root, does returning v. not returning from onCreate() in that case affect anything?",Please check [our guidelines](<LINK_0> on source code style.,"If we end up going with this solution, please call Uri.encode on this appended label string (as directed in <LINK_0> Also, please add a space after the second '+' to resolve the checkstyle failure in CI.",This string should go into the messages.properties file.,instead you could use the try-with-resource paradigm,"prevShip.ini shouldn't be used here, now that you have the constant defined. In fact, I don't think the file should be passed to the save manager, as that's more of a save manager concern. I would consider moving all of this logic into the hasPrevShip function.",the constructor already asserts that,"BTW: if ""getEntity()"" either returns the result or throws a WebApplicationException exception with ""NOT_FOUND"" status, the code can be simplified to always ""return true"" at the end and no need in ""unregisteredDisk"" local variable at all.",There is a problem here :cry: :disappointed: We need to change the library since trackaliasUser uses TracksClient.NosaraUserType.WPCOM (wpcom:user_id) internally. We should add another trackaliasUser method that takes the userType parameter....
"private Set<Integer> getTimeseriesLayerIds(int layerId) throws ActionException { Set<Integer> timeseriesLayerIds = new HashSet<>(); for (OskariLayer layer : mapLayerService.findAll()) { JSONObject options = layer.getOptions(); try { if (options != null && options.has(""timeseries"")) { JSONObject timeseriesOptions = options.getJSONObject(""timeseries""); Integer metadataLayerId = timeseriesOptions.getJSONObject(""metadata"").getInt(""layer""); if (metadataLayerId == layerId) { timeseriesLayerIds.add(layer.getId()); } } } catch (JSONException e) { throw new ActionException(""Cannot parse layer metadata options for layer: "" + layer.getName() + "", id: "" + layer.getId()); } } return timeseriesLayerIds; }",This could throw a NPE if options has timeseries but not metadata under it.,Prefer ActionParameters.getRequiredParamLong(PARAM_ID) instead. If the id is not a long we don't want to fail with ActionDeniedException but with a ActionParamsExcepton instead.,Style-nit: Unnecessary blank line.,"BTW: if ""getEntity()"" either returns the result or throws a WebApplicationException exception with ""NOT_FOUND"" status, the code can be simplified to always ""return true"" at the end and no need in ""unregisteredDisk"" local variable at all.",instead you could use the try-with-resource paradigm,you can just use a primitive long here,Take a look at what the error message you're splitting is :wink: (hint: it's the entire JSON file),Java convention for a variable says it should be p18 lowercase.,"Maybe I'm being daft, but where are the CDA message being added?",Minor: you can extract this null check and the in-memory format/eviction policy check into a static method and invoke it from here and other implementations of ForcedEviction,This string should go into the messages.properties file.
"public void testSignInSucceeded() { Activity mockActivty = mock(Activity.class); ActivityHelper mockActivityHelper = mock(ActivityHelper.class); FirebaseUser mockFirebaseUser = TestHelper.makeMockFirebaseUser(); IDPResponse mockIdpResponse = mock(IDPResponse.class); CredentialSignInHandler credentialSignInHandler = new CredentialSignInHandler( mockActivty, mockActivityHelper, RC_ACCOUNT_LINK, RC_SAVE_CREDENTIALS, mockIdpResponse); Context mockContext = mock(Context.class); FlowParameters mockFlowParams = mock(FlowParameters.class); Task mockTask = mock(Task.class); when(mockTask.isSuccessful()).thenReturn(true); when(mockTask.getResult()).thenReturn(new FakeAuthResult(mockFirebaseUser)); when(mockActivityHelper.getApplicationContext()).thenReturn(mockContext); when(mockActivityHelper.getFlowParams()).thenReturn(mockFlowParams); credentialSignInHandler.onComplete(mockTask); ArgumentCaptor<Intent> intentCaptor = ArgumentCaptor.forClass(Intent.class); ArgumentCaptor<Integer> intCaptor = ArgumentCaptor.forClass(Integer.class); verify(mockActivty).startActivityForResult(intentCaptor.capture(), intCaptor.capture()); Intent capturedIntent = intentCaptor.getValue(); assertEquals(RC_SAVE_CREDENTIALS, (int) intCaptor.getValue()); assertEquals( SaveCredentialsActivity.class.getName(), capturedIntent.getComponent().getClassName()); assertEquals( TestConstants.EMAIL, capturedIntent.getExtras().getString(ExtraConstants.EXTRA_EMAIL)); assertEquals( TestConstants.NAME, capturedIntent.getExtras().getString(ExtraConstants.EXTRA_NAME)); assertEquals( TestConstants.PHOTO_URL, capturedIntent.getExtras().getString(ExtraConstants.EXTRA_PROFILE_PICTURE_URI)); }","I think you should be able to use Tasks.forResult(new FakeAuthResult(mockFirebaseUser)) instead of a mock object without consequence here, it should be more readable.","Would be nice for the test to pass without modifications, to show backwards compatibility.",one more progress monitor change,This test needs a verification.,EnumMachineAlpha.STEAM_OVEN.getState()?,"There's a lot going on in this class, it creates subscriptions, spawns SelectiveSupervisorControllers, makes assertions. Maybe we could separate this work to different classes.","Would be good to have constants for the builder types, right now they are hard-coded strings like ""DB"", ""Task"". WDYT?","Maybe having such method would be nicer: buildUser(T params, String authzName) { boolean externalSsoEnabled = EngineLocalConfig.getInstance().getBoolean(""ENGINE_SSO_ENABLE_EXTERNAL_SSO""); buildUser(externalSsoEnabled , params, authzName) { }",Why is this needed?,"this code is very strange, can you explain to me because is necessary?",you removed the ones on top but kept the brackets here?
"public void testRecover() throws Exception { CountDownLatch countDownLatch = new CountDownLatch(2); final AtomicReference<Boolean> notified = new AtomicReference<Boolean>(false); NotifyListener listner = new NotifyListener() { @Override public void notify(List<URL> urls) { notified.set(Boolean.TRUE); } }; MockRegistry mockRegistry = new MockRegistry(registryUrl, countDownLatch); mockRegistry.register(serviceUrl); mockRegistry.subscribe(serviceUrl, listner); Assert.assertEquals(mockRegistry.getRegistered().size(), 1); Assert.assertEquals(mockRegistry.getSubscribed().size(), 1); mockRegistry.recover(); Assert.assertEquals(mockRegistry.getFailedSubscribed().size(), 1); Assert.assertEquals(countDownLatch.getCount(), 0); }","please fix typo listner, should be listener ?",All the above tests are already covered by the BaseComputeServiceLiveTest. You should subclass that one and try to make all tests pass without overriding its methods (as that is our compute service implementation contract). Take the [DigitalOcean](<LINK_0> one as an example.,Prefer ActionParameters.getRequiredParamLong(PARAM_ID) instead. If the id is not a long we don't want to fail with ActionDeniedException but with a ActionParamsExcepton instead.,Style-nit: Unnecessary blank line.,"It'd be helpful to remind what's going on here, especially mentioning that _In case when a worker's local state is behind the globally synchronized state, this implies the worker is added by EM. If so, the worker is replied to continue until it reaches the global state_.",Is that a software issue? Then better do WARN and include the exception as a last param.,Superfluous check I think-it has been a long time since Executors were reused.,"Maybe I'm being daft, but where are the CDA message being added?","This is too aggressive :( The iterator is not released after a call ended because it might not be fully read. If I'm not wrong, setting it to null would cause infinite loop when result row count is large enough.",Minor: you can extract this null check and the in-memory format/eviction policy check into a static method and invoke it from here and other implementations of ForcedEviction,Non-modify entries should be added back onto newEntries.
