code,review,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10
"@@ -123,7 +123,7 @@ def _stdio_stream_as(src_fd, dst_fd, dst_sys_attribute, mode): @contextmanager -def stdio_as(stdout_fd, stderr_fd, stdin_fd): +def stdio_as(stdout_fd, stderr_fd, stdin_fd, binary_mode=False): Redirect sys.{stdout, stderr, stdin} to alternate file descriptors. As a special case, if a given destination fd is `-1`, we will replace it with an open file handle ","afaict, the `binary_mode=True` case here is never exercised? should there be some `if PY3` conditional logic somewhere consuming this for when pants is executed with a 3.x interpreter?","afaict, the `binary_mode=True` case here is never exercised? should there be some `if PY3` conditional logic somewhere consuming this for when pants is executed with a 3.x interpreter?","A problem with inserting new arguments is that it breaks backwards compatibility in cases where people call the function with non keyword arguments (`read_raw_kit(input_fname, mrk, elp, ...)`). Before making this change we should be sure that nobody is using this function in their scripts that way. Otherwise the safer alternative is to add new arguments at the end.",We could check for COMMIT_AT_LEAST_ONCE explicitly.,"For the record: this is a bit ugly, but it will turn into a cleaner and more proper `fs.get_file` when migrating dvcfs to fsspec.","Here it seems to me that it should be the other way around. If the `state` is `UNKNOWN` then it should be added to `unknown_nodes` and if `REACHABLE` to `online_nodes`, right?","Create a new `PipelineHelper` to do compile, which could inherited from `CollectiveHelper`. As `PipelineHelper` is specific for pipeline, it could be put into corresponding meta optimizer.",use lower case? `Type` -> `type`,we never use np.testing outside of tests. Also shape are tuples so == works fine.,maybe add a link to the FAQ section.,"What type is `NumberHandling`? Isn't it an enum value, how can it be null?"
"@@ -201,8 +201,8 @@ func (r *ReplicaChecker) checkBestReplacement(region *core.RegionInfo) *Operator checkerCounter.WithLabelValues(replica_checker, all_right) return nil } - storeID, newScore := r.selectBestReplacement(region, oldPeer) - if storeID == 0 { + newPeer, newScore := r.SelectBestReplacedPeerToAddReplica(region, oldPeer) + if newPeer == nil { checkerCounter.WithLabelValues(replica_checker, no_replacement_store) return nil } ",I was intentional to return `storeID` instead of `peer` to avoid alloc too many IDs during replacement check.,I was intentional to return `storeID` instead of `peer` to avoid alloc too many IDs during replacement check.,What the heck is a LUT?  ,"Hmm, this will yield an unhelpful message, if there are Seeds that are matching the `seedSelector` of the Shoot, but not the one of the CloudProfile. I.e. it will say none out of the <n> seeds has the matching labels required by seed selector of 'Shoot' although, all Seeds might actually match the Shoot's selector. Can you evaluate both selectors individually and then combine the filtered set of Seeds here to be able to give a more helpful error message?",I'm not in love with instantiating `challengeTLSProvider` & `challengeHTTPProvider` here.,"I see, the provider-level region skips the field validation. May be add a mention about this here?","@CecileRobertMichon do you have any thoughts on doing this override here? Is this preferable to the pattern we have currently, where we pass along upgrade context through the code flow and do upgrade-specific mutations during defaults enforcement?",why doesn't this try calling t.getAdminPermission()?,I think a better place for this would be inside of `broadcaster#Start()`,I assume that there's some hidden invariant here that `data.outputSteps[0]` is correct. Should we be asserting something about `step.Op` at this point? Would it make more sense to write the above as a range like we have for Create/Replace?,"There's only one set of `mapByResourceAndAction` and `methodsInfo`, so they're no longer passed in, but retrieved in the introspection code."
"@@ -2,11 +2,14 @@ // This file is subject to the terms and conditions defined in // file 'LICENSE.txt', which is part of this source code package. +using System; + namespace Microsoft.Xna.Framework.Input { /// <summary> /// A struct that represents the current button states for the controller. /// </summary> + [Serializable] public struct GamePadButtons { internal readonly Buttons _buttons; ",I assume you're checking with XNA and these are cases where we missed having it serializable? Can you add `[DataContract]` to these as well if that is the case?,I assume you're checking with XNA and these are cases where we missed having it serializable? Can you add `[DataContract]` to these as well if that is the case?,This is a change to public surface area. I would have expected the ref to also be updated with this.,What is unsafe about the two methods below? Can these suppressions (and thus the RUC on the ctor) be removed on this class?,"What type is `NumberHandling`? Isn't it an enum value, how can it be null?",When implementing my own debug mode VS suggested; internal bool ExperimentalSearch { get; set; } = false;,"rather than relying on the metabolism behavior to check that it doesnt 'overmetabolize', shouldnt metabolizable/liver just check how much is returned and clamp it appropriately? i still think that available reagent amount should be passed in for stuff like chemicals that scale their power based off of reagent quantity, but i dont think that this is something that the behaviors should have to worry about handling","it would be better if we give it a big enough initial size, such as `(int) (methods.size() / 0.75f) + 1`","This change supports the new hangup button in the new toolbar, which will call this action directly instead of emitting out through APP.UI.emitEvent. On hang up feedback should be requested.",Why have these types been changed?,This matches the pattern from the recent change to lib/Runtime/Library/BoundFunction.cpp
"@@ -1,6 +1,10 @@ FactoryGirl.define do Faker::Config.locale = 'en-US' + sequence :mobile do |n| + (999_000_0000 + n).to_s + end + factory :user do confirmed_at Time.current email { Faker::Internet.safe_email } ",change to string to avoid rubocop violation or disable cop locally since it's phone number  ,change to string to avoid rubocop violation or disable cop locally since it's phone number  ,TIL! Assume this is shorthand for `Time.zone.now..7.days.ago`?,"One thought, just an idea, not a requirement, what if we called this `liveness_checking_required` ? or `requires_liveness_checking` so it's slightly different than the global feature flag we have? I feel like having separate names would make it easier to debug",Favor modifier unless usage when having a single-line body. Another good alternative is the usage of control flow &&/||.,"Arguably we could remove `link_sent` from `HYBRID_FLOW_STEPS` since it's not having any effect here anyways, but I don't think it hurts anything to keep.",The `TopTags` at the beginning of the file is now unused and can be removed as well.,What is going on here? Why did we remove this translation?,"This line doesn't actually do anything, because you're just importing a submodule into a place it was already accessible. Before this line, I could do `from allennlp.semparse.contexts import atis_tables` in code outside of `semparse`, and this line lets me do exactly the same thing. In contrast, the line above takes something that was only accessible in a submodule and makes it accessible here. So before, you had to do `from allennlp.semparse.contexts.table_question_knowledge_graph import TableQuestionKnowledgeGraph`, and after, you can do `from allennlp.semparse.contexts import TableQuestionKnowledgeGraph`.","_I think_ this is the correct way to freeze this array, but I'm open to any suggestions to improve it (or fix it altogether if I'm not even close to how it should be   )",Is this named correctly?
"@@ -182,6 +182,8 @@ class NewCppInfo(object): current_values = result.get_init(requires, []) current_values.extend(component.requires) + # We copy the properties from the root object, even if we have components + result._generator_properties = copy.copy(self._generator_properties) # FIXME: What to do about sysroot? else: result = copy.copy(self.components[None]) ","Could this be breaking? I think it shouldn't, the aggregated_components is used only by the new generators, and it makes sense that aggregating the components in a single cppinfo, keeps the root properties. The aggregation cannot be done for the component's properties because they cannot be aggregated but keeping the root one make sense. right?","Could this be breaking? I think it shouldn't, the aggregated_components is used only by the new generators, and it makes sense that aggregating the components in a single cppinfo, keeps the root properties. The aggregation cannot be done for the component's properties because they cannot be aggregated but keeping the root one make sense. right?","If you remove `visit_mypy_file` from the class (I think that it's unused), this will be completely reasonable, since this will be reference to something outside the AST node we are transforming.",We should probably fork the CentOS include into two as as well - the newest (CentOS 8) has Apache version 2.4.35 that supports TLS session tickets. We could probably just call the ancestor class with `centos-old` and `centos-current` prefixes.,"For the record: this is a bit ugly, but it will turn into a cleaner and more proper `fs.get_file` when migrating dvcfs to fsspec.","Let's throw a generic ``ConanException``. New exceptions will be introduced from now on, only if it is going to be captured and processed somewhere else. Let's keep it simple.","I don't see how this branch can ever be entered - when this condition is true, the condition of the branch above will be true, and this won't get entered.","What type is `NumberHandling`? Isn't it an enum value, how can it be null?",~~What's a repo import?~~ Got it.,Doesn't this do the opposite and ignores all `ResourceWarnings` in this module?,This will throw a warning since the `exclude` parameter is not set. Might be saner to do `exclude='bads'` then omit from the next line.
"@@ -54,10 +54,12 @@ export function connect() { /** * Closes connection. * + * @param {boolean} requestFeedback - Whether or not to attempt showing a + * request for call feedback. * @returns {Function} */ -export function disconnect() { +export function disconnect(requestFeedback: boolean = false) { // XXX For web based version we use conference hanging up logic from the old // app. - return () => APP.conference.hangup(); + return () => APP.conference.hangup(requestFeedback); } ","This change supports the new hangup button in the new toolbar, which will call this action directly instead of emitting out through APP.UI.emitEvent. On hang up feedback should be requested.","This change supports the new hangup button in the new toolbar, which will call this action directly instead of emitting out through APP.UI.emitEvent. On hang up feedback should be requested.","Why `@protected`? Why should this be overridden? Trailing underscore means `@private`, so would have to be removed.","We still need the `null` check here, `null` won't be defaulted and `typeof null === 'object'`",Forgot to pass `params` to `fetchAccounts` here ),When implementing my own debug mode VS suggested; internal bool ExperimentalSearch { get; set; } = false;,"`#warn` won't give us the call stack, this has to be an `#error`.",Optional style: I'd put the text in the description bellow without defining a variable for it.,"I would suggest to use pipelineCreationAllowed as the internal state name, it makes the code easier to read out as I I see. I know this is a regular getter and and setter pair, but... In the tests, the set method is always called with true as the parameter, so I suggest to call this method simply allowPipelineCreation() without a parameter, the getter part of the pair in this case can be called as isPipelineCreationAllowed(). This suggestion is simply about expressions from the usage point of view, and I don't have a strong opinion on this, however if we want to keep this name and want to name it as a regular getter setter as it is suggested by the books then we should use isAllowPipelineCreation as the getter name.",I would keep the `@return null|array` for other tooling than phpstan,Interesting for #5907 So I will rename it from `System::redirectTo($url)` to `System::redirect($to = '');` :-)
"@@ -26,6 +26,7 @@ class NodeTest(TestRunnerTaskMixin, NodeTask): def prepare(cls, options, round_manager): super().prepare(options, round_manager) round_manager.require_data(NodePaths) + round_manager.require_data(NodePathsLocal) @classmethod def supports_passthru_args(cls): ",A node_test shouldn't depend on a NodePathsLocal because there isn't any inflection points.,A node_test shouldn't depend on a NodePathsLocal because there isn't any inflection points.,"You'll also need to add this to `predict_entailment` in the model, I think.",Is this also going to be true for the real version of fine-grained?,@echel0n this line means that providers which a lower preference become the most preferred when saving providers.,"Why not Optional? (Currently mypy ignores the None initialization but we may change that, and it seems to me this function can definitely return with `id_mapper` still None.",This is not needed anymore.,Who calls `cleanup_old_worker()`?. I am having some trouble finding it.,@agramfort I like this better since it's a separate issue from preloading. WDYT? cc @dengemann,Where are the descriptions?  ,The second argument shouldn't be `None` -- it should be an empty list if there are no arguments.
"@@ -50,8 +50,8 @@ </span> </div> - <div class=pad *ngFor=let thread of getThreads()> - <h6> + <div id=modalThreadsMetrics class=pad *ngFor=let thread of getThreads()> + <h6 id=modalThreadsMetrics{{ thread.threadId }}> <span class=badge [ngClass]=getBadgeClass(thread.threadState)>{{ thread.threadState }}</span> &nbsp;{{ thread.threadName }} (ID {{ thread.threadId }}) ",Here `id=modalThreadsMetrics` is not best reference for `aria-describedby`. `id=modalThreadsMetrics{{ thread.threadId }}` is unused. Maybe put `{{ thread.threadName }}` into `span` and give it id which includes `{{ thread.threadId }}` and in table use the same id in `aria-describedby` attribute?,Here `id=modalThreadsMetrics` is not best reference for `aria-describedby`. `id=modalThreadsMetrics{{ thread.threadId }}` is unused. Maybe put `{{ thread.threadName }}` into `span` and give it id which includes `{{ thread.threadId }}` and in table use the same id in `aria-describedby` attribute?,here!!!! change to value: Constants::TAG_COLORS[0],Should it be really a `submit` button and not just a `button` (was already before the case)?,I would change this date to the actual date this will hit production.,why do you do this?,Remove the entire condition.,"since we know that the notes are going to be iterated upon in the following line, we can preload them, to avoid a second `SELECT count` that would instead happen with `.each`","Unless there is a really good reason for this, I'd prefer using the condition : `!app.serviceDiscoveryType || app.applicationType === 'uaa'` -> so it will be specific to UAA and will not impact the other option as the other options works well with Kubernetes",Metrics/LineLength: Line is too long. [122/120],Please put the `Trim` inside `FoldToASCII`
"@@ -45,6 +45,7 @@ public final class PlanJsonMapper { mapper.enable(DeserializationFeature.FAIL_ON_NULL_FOR_PRIMITIVES); mapper.enable(DeserializationFeature.FAIL_ON_NULL_CREATOR_PROPERTIES); mapper.enable(DeserializationFeature.FAIL_ON_INVALID_SUBTYPE); + mapper.setSerializationInclusion(Include.NON_EMPTY); return mapper; } } ","This configures Jackson to exclude `null`, `Optional.empty()` and empty collections when serializing.","This configures Jackson to exclude `null`, `Optional.empty()` and empty collections when serializing.",assign the guid to the annotation GUID on deserialize.,Do you really need to mkdirs() here? I would think you just need `project.prepare()` which will make that target folder if necessary. Can you try that instead?,Not to be confused with `hudson.util.FormValidation.Kind`.,"`#warn` won't give us the call stack, this has to be an `#error`.","I would suggest to use pipelineCreationAllowed as the internal state name, it makes the code easier to read out as I I see. I know this is a regular getter and and setter pair, but... In the tests, the set method is always called with true as the parameter, so I suggest to call this method simply allowPipelineCreation() without a parameter, the getter part of the pair in this case can be called as isPipelineCreationAllowed(). This suggestion is simply about expressions from the usage point of view, and I don't have a strong opinion on this, however if we want to keep this name and want to name it as a regular getter setter as it is suggested by the books then we should use isAllowPipelineCreation as the getter name.","This will be created regardless of migration actually happening, can we `new` only in `SettingsMigrationEventArgs.EventStatusType.Begin`?",Can you describe this change?,Can we rename `AVRO_SCHEMA_FULL_NAME` to `DEFAULT_AVRO_SCHEMA_FULL_NAME` please?,Is this required on every element? I'd rather trigger this only if we set / remove a hold.
"@@ -38,9 +38,10 @@ func resourceComputeInstanceGroupManager() *schema.Resource { }, version: &schema.Schema{ - Type: schema.TypeList, - Optional: true, - Computed: true, + Type: schema.TypeList, + Optional: true, + Computed: true, + Deprecated: Use the instance_group_manager resource in the google-beta provider instead. See https://terraform.io/docs/providers/google/provider-versions.html for more details., Elem: &schema.Resource{ Schema: map[string]*schema.Schema{ name: &schema.Schema{ ","What do you think about prefixing these fields with a message that the field is beta? This field is beta, use the instance_group_manager resource... Reading the message as it stands suggests that the resource itself is beta to me.","What do you think about prefixing these fields with a message that the field is beta? This field is beta, use the instance_group_manager resource... Reading the message as it stands suggests that the resource itself is beta to me.","I see, the provider-level region skips the field validation. May be add a mention about this here?",All or most of this deletion was related to generating the per-language API doc link for each object type.,@danawillow what was the plan with `address` and `network_ip`?,"@CecileRobertMichon do you have any thoughts on doing this override here? Is this preferable to the pattern we have currently, where we pass along upgrade context through the code flow and do upgrade-specific mutations during defaults enforcement?",not needed because it's not a pointer on a slice.,Shouldn't we be returning the error if there is an error here? I noticed you have a todo below to find out why the statement below is running when there is an error.,Why do we also need this if we have a runtime override? Can't we just used that?,pre-existing bug. We should split this function into `maybeStale` and `active` like in user_ek -- the `getServerMaxDeviceEK` is busted if the latest key is stale.,nit: `firehoseLogHandler` vs. `firehoseMiddleware` looks like a naming inconsistency? (`log` is not used anywhere else).
"@@ -1561,6 +1561,8 @@ void capi_free_key(CAPI_KEY * key) CryptReleaseContext(key->hprov, 0); if (key->pcert) CertFreeCertificateContext(key->pcert); + if (key->id) + OPENSSL_free(key->id); OPENSSL_free(key); } ",NULL check not needed.,NULL check not needed.,I'd be nice to indent this line.,Same here regarding line 614,This assumes that nodename has a null byte at _UTSNAME_LENGTH - 1. It should be followed with buf->nodename[_UTSNAME_LENGTH - 1] = '\0'; to be safe.,The NULL check isn't necesary.,This will be removed.,Whats going on here? `((X * Y)/Z) * Z` = `X * Y` is it not?,This should probably just create a mask and do a single comparison rather than loop over individual bits.,Not to be confused with `hudson.util.FormValidation.Kind`.,"wow, we must have other not compiled code hidden by conditional compilation."
"@@ -581,16 +581,13 @@ def plot_alignment(info, trans=None, subject=None, subjects_dir=None, It corresponds to Freesurfer environment variable SUBJECTS_DIR. surfaces : str | list Surfaces to plot. Supported values: - * scalp: one of 'head', 'outer_skin' (alias for 'head'), 'head-dense', or 'seghead' (alias for 'head-dense') * skull: 'outer_skull', 'inner_skull', 'brain' (alias for 'inner_skull') * brain: one of 'pial', 'white', 'inflated', or 'brain' (alias for 'pial'). - Defaults to 'head'. - .. note:: For single layer BEMs it is recommended to use 'brain'. coord_frame : str Coordinate frame to use, 'head', 'meg', or 'mri'. ",@GuillaumeFavelier can you avoid such cosmetic changes? it makes diff longer to read for little gain. thx,@GuillaumeFavelier can you avoid such cosmetic changes? it makes diff longer to read for little gain. thx,"A problem with inserting new arguments is that it breaks backwards compatibility in cases where people call the function with non keyword arguments (`read_raw_kit(input_fname, mrk, elp, ...)`). Before making this change we should be sure that nobody is using this function in their scripts that way. Otherwise the safer alternative is to add new arguments at the end.",maybe add a link to the FAQ section.,Maybe create a temporary for the outputs and subsequently unpack? The braces around the function call seems strange.,we never use np.testing outside of tests. Also shape are tuples so == works fine.,This should really be a defined constant.,You missed a space. Also you can use `f'strings'` if you want!,"why `+0.8`? shouldn't it always be lower? i.e., `np.abs(stc_normal.data) <= stc.data` should hold","Here it seems to me that it should be the other way around. If the `state` is `UNKNOWN` then it should be added to `unknown_nodes` and if `REACHABLE` to `online_nodes`, right?",This will throw a warning since the `exclude` parameter is not set. Might be saner to do `exclude='bads'` then omit from the next line.
"@@ -75,6 +75,9 @@ class CentOSConfigurator(configurator.ApacheConfigurator): # Finish with actual config check to see if systemctl restart helped super(CentOSConfigurator, self).config_test() + def _pick_apache_config(self): + return configurator.find_ssl_apache_conf(centos) + def _prepare_options(self):  Override the options dictionary initialization in order to support ",We should probably fork the CentOS include into two as as well - the newest (CentOS 8) has Apache version 2.4.35 that supports TLS session tickets. We could probably just call the ancestor class with `centos-old` and `centos-current` prefixes.,We should probably fork the CentOS include into two as as well - the newest (CentOS 8) has Apache version 2.4.35 that supports TLS session tickets. We could probably just call the ancestor class with `centos-old` and `centos-current` prefixes.,"Do we actually need the `# type: ignore` here? We don't have it in other places. Also, there is no listed return type for the method - maybe that's the reason there was a type failure?","Create a new `PipelineHelper` to do compile, which could inherited from `CollectiveHelper`. As `PipelineHelper` is specific for pipeline, it could be put into corresponding meta optimizer.",Better to call this `paths_from_buildroot_iter()` (and below). `relative` is a vague term.,"For the record: this is a bit ugly, but it will turn into a cleaner and more proper `fs.get_file` when migrating dvcfs to fsspec.",use lower case? `Type` -> `type`,  Interesting! I didn't know anything about this before. So this allows us to refresh an access token without the user needing to be present and authorize the refresh?,"Here it seems to me that it should be the other way around. If the `state` is `UNKNOWN` then it should be added to `unknown_nodes` and if `REACHABLE` to `online_nodes`, right?",I'm not sure I like the name of this key here...,"A problem with inserting new arguments is that it breaks backwards compatibility in cases where people call the function with non keyword arguments (`read_raw_kit(input_fname, mrk, elp, ...)`). Before making this change we should be sure that nobody is using this function in their scripts that way. Otherwise the safer alternative is to add new arguments at the end."
"@@ -90,6 +90,10 @@ namespace Content.Server.Body.Behavior continue; } + // How much reagent is available to metabolise? + // This needs to be passed to other functions that have metabolism rate information, such that they don't overmetabolise a reagant. + var availableReagent = bloodstream.Solution.Solution.GetReagentQuantity(reagent.ReagentId); + //TODO BODY Check if it's a Toxin. If volume < _toxinTolerance, just remove it. If greater, add damage = volume * _toxinLethality //TODO BODY Check if it has BoozePower > 0. Affect drunkenness, apply damage. Proposed formula (SS13-derived): damage = sqrt(volume) * BoozePower^_alcoholExponent * _alcoholLethality / 10 //TODO BODY Liver failure. ","rather than relying on the metabolism behavior to check that it doesnt 'overmetabolize', shouldnt metabolizable/liver just check how much is returned and clamp it appropriately? i still think that available reagent amount should be passed in for stuff like chemicals that scale their power based off of reagent quantity, but i dont think that this is something that the behaviors should have to worry about handling","rather than relying on the metabolism behavior to check that it doesnt 'overmetabolize', shouldnt metabolizable/liver just check how much is returned and clamp it appropriately? i still think that available reagent amount should be passed in for stuff like chemicals that scale their power based off of reagent quantity, but i dont think that this is something that the behaviors should have to worry about handling",Did something change with Lucene's support for wildcards? What's the behavior if you search with a wildcard at the beginning of your search?,seems this loop is a good canditate to be replaced with a for loop,What is unsafe about the two methods below? Can these suppressions (and thus the RUC on the ctor) be removed on this class?,The name bookkeeping feels a bit unusual here for a public facing thing. Should it be `PULUMI_HOME_DIR`? or `PULUMI_HOME`?,Standards: Please add braces to this `else`.,"What type is `NumberHandling`? Isn't it an enum value, how can it be null?",do you need to make change to ByteCodeGenerator::InitBlockScopedNonTemps ? #Resolved,nit: rename `eventMsg` to `actualMsg`,"Why this change should be a part of this PR? cardinality < 0 probably means that completely different approach should be taken to compute topN, setting just to `Integer.MAX_VALUE` may result in a lot of excessive work and allocations in `run()` method."
"@@ -55,7 +55,7 @@ MYPYC_OPT_IN = [MYPYC_RUN, MYPYC_RUN_MULTI] # time to run. cmds = { # Self type check - 'self': python_name + ' -m mypy --config-file mypy_self_check.ini -p mypy', + 'self': '' + python_name + ' -m mypy --config-file mypy_self_check.ini -p mypy', # Lint 'lint': 'flake8 -j0', # Fast test cases only (this is the bulk of the test suite) ",this should use `shlex.quote`,this should use `shlex.quote`,"common-min.js is is a generated file. It shouldn't be included here. In fact, it's generated from this list of files, so I'm surprised that this helps.",Is this the group we wanted enabled by default?,Do you really need to mkdirs() here? I would think you just need `project.prepare()` which will make that target folder if necessary. Can you try that instead?,@mdorier can you condition this on whether `self.run_tests` is `True`? by default it will be off. Otherwise I think the result may be unexpected given the python test dependency.,Renaming this variable `arch` and flipping the values/logic in the surrounding code would make this a bit less confusing. Double negatives FTL where avoidable,  Interesting! I didn't know anything about this before. So this allows us to refresh an access token without the user needing to be present and authorize the refresh?,A bit exaggerated. Maybe remove the 'very'.,"The name should be `register_layer`, it's more meaningful.",@mjkkirschner is this an API break too?
"@@ -109,7 +109,7 @@ public class HoodieFlinkStreamer { .transform( bucket_assigner, TypeInformation.of(HoodieRecord.class), - new KeyedProcessOperator<>(new BucketAssignFunction<>(conf))) + new BucketAssignOperator<>(new BucketAssignFunction<>(conf))) .setParallelism(conf.getInteger(FlinkOptions.BUCKET_ASSIGN_TASKS)) .uid(uid_bucket_assigner) // shuffle by fileId(bucket id) ","Nice catch, can we fix the indentation ? And there is another PR same with this, can we close that ?","Nice catch, can we fix the indentation ? And there is another PR same with this, can we close that ?","should `ServerSpanNaming.get()` context customizer be added here? I notice it's missing in some cases and included in others, but not clear to me why",`var typesToSubscribe = messageTypesHandled.Where(eventType => !requireExplicitRouting || publishers.GetPublisherFor(eventType).Any()).ToList();` this part needs to be changed.,Are we sure that this will not return any forbidden characters for the path file?,Wouldn't be better to have here `.first()`? I don't see any try/catch here,Remove the cast,"You can remove these too. Below do: `var northEast = projection.project(cart, viewExtentCVNorthEast);` and remove `position`. Same thing for `southWest`.",Can we rename `AVRO_SCHEMA_FULL_NAME` to `DEFAULT_AVRO_SCHEMA_FULL_NAME` please?,This should really be a defined constant.,why is this required? the cache already contains the subject (via `Cache.withSubject()`)
"@@ -216,6 +216,17 @@ func BuildStorageFactory(masterConfig configapi.MasterConfig, server *kapiserver // keep Deployments in extensions for backwards compatibility, we'll have to migrate at some point, eventually storageFactory.AddCohabitatingResources(extensions.Resource(deployments), apps.Resource(deployments)) + if server.Etcd.EncryptionProviderConfigFilepath !=  { + glog.V(4).Infof(Reading encryption configuration from %q, server.Etcd.EncryptionProviderConfigFilepath) + transformerOverrides, err := encryptionconfig.GetTransformerOverrides(server.Etcd.EncryptionProviderConfigFilepath) + if err != nil { + return nil, err + } + for groupResource, transformer := range transformerOverrides { + storageFactory.SetTransformer(groupResource, transformer) + } + } + return storageFactory, nil } ",This log line was added by me. I think it won't hurt but it simplifies a debugging process.,This log line was added by me. I think it won't hurt but it simplifies a debugging process.,Shouldn't we be returning the error if there is an error here? I noticed you have a todo below to find out why the statement below is running when there is an error.,"@CecileRobertMichon do you have any thoughts on doing this override here? Is this preferable to the pattern we have currently, where we pass along upgrade context through the code flow and do upgrade-specific mutations during defaults enforcement?",not needed because it's not a pointer on a slice.,why doesn't this try calling t.getAdminPermission()?,nit: `firehoseLogHandler` vs. `firehoseMiddleware` looks like a naming inconsistency? (`log` is not used anywhere else).,"I see, the provider-level region skips the field validation. May be add a mention about this here?",I think a better place for this would be inside of `broadcaster#Start()`,I'm not in love with instantiating `challengeTLSProvider` & `challengeHTTPProvider` here.,What the heck is a LUT?  
"@@ -61,6 +61,10 @@ const ( WorkspaceFile = workspace.json // CachedVersionFile is the name of the file we use to store when we last checked if the CLI was out of date CachedVersionFile = .cachedVersionInfo + + // PulumiBookkeepingLocationEnvVar is a path to the folder where '.pulumi' folder is stored. + // The path should not include '.pulumi' itself. It defaults to the user's home dir if not specified. + PulumiBookkeepingLocationEnvVar = PULUMI_BOOKKEEPING_LOCATION ) // DetectProjectPath locates the closest project from the current working directory, or an error if not found. ",The name bookkeeping feels a bit unusual here for a public facing thing. Should it be `PULUMI_HOME_DIR`? or `PULUMI_HOME`?,The name bookkeeping feels a bit unusual here for a public facing thing. Should it be `PULUMI_HOME_DIR`? or `PULUMI_HOME`?,Did something change with Lucene's support for wildcards? What's the behavior if you search with a wildcard at the beginning of your search?,"rather than relying on the metabolism behavior to check that it doesnt 'overmetabolize', shouldnt metabolizable/liver just check how much is returned and clamp it appropriately? i still think that available reagent amount should be passed in for stuff like chemicals that scale their power based off of reagent quantity, but i dont think that this is something that the behaviors should have to worry about handling","What type is `NumberHandling`? Isn't it an enum value, how can it be null?",do you need to make change to ByteCodeGenerator::InitBlockScopedNonTemps ? #Resolved,and this one?,a more elegant way to do this would be through a `getEngineContext()` method that reinits lazily,I would keep the `@return null|array` for other tooling than phpstan,"This change supports the new hangup button in the new toolbar, which will call this action directly instead of emitting out through APP.UI.emitEvent. On hang up feedback should be requested.",I assume you're checking with XNA and these are cases where we missed having it serializable? Can you add `[DataContract]` to these as well if that is the case?
"@@ -4,6 +4,6 @@ class WorkMailer < ActionMailer::Base def untouched_works_notification(work_ids) @works = Work.where(id: work_ids) - mail(to: 'anannict@gmail.com', subject: '【Annict::Marie】未更新の作品を更新して下さい') + mail(to: 'anannict@gmail.com', subject: '【Annict DB】未更新の作品を更新して下さい') end end ",Prefer double-quoted strings unless you need single quotes to avoid extra backslashes for escaping.,Prefer double-quoted strings unless you need single quotes to avoid extra backslashes for escaping.,"we call cities + towns . size a lot, maybe make a helper method on tiles",I think this can be done via `get_language_info` `i18n` templatetag,Is this named correctly?,"Again, Poltergeist didn't catch the fact that this field has a regex pattern requirement.",Metrics/LineLength: Line is too long. [122/120],This is not needed anymore.,I would change this date to the actual date this will hit production.,why do you do this?,"so one thing to note is that avialble_hex should return an array of edges, what you have now is a boolean which is hacky and sort of works, but is not consistent with how this method is used elsewhere"
"@@ -22,7 +22,7 @@ You may occasionally receive notifications about optional moderation actions; please <a href=<%= app_url(user_settings_path(:notifications)) %>>unsubscribe</a> if you do not want to receive these updates. </p> <p> - If you have any questions or feedback for us, please write to <%= SiteConfig.email_addresses[:default] %> and share your thoughts. + If you have any questions or feedback for us, please write to <%= email_link %> and share your thoughts. </p> <p> ",replaced with `email_link` because this is a HTML template,replaced with `email_link` because this is a HTML template,Reloading the page won't always prompt for login.,and this one?,"I don't know why we used to render `Reminder: You used`, but I took the liberty of lowercasing it because...grammar.",Prefer double-quoted strings unless you need single quotes to avoid extra backslashes for escaping.,~~What's a repo import?~~ Got it.,"Do you check path representation, when you print it? If I not mistaken, it will be printed like PosixPath('path')",  Interesting! I didn't know anything about this before. So this allows us to refresh an access token without the user needing to be present and authorize the refresh?,Where are the descriptions?  ,"Again, Poltergeist didn't catch the fact that this field has a regex pattern requirement."
"@@ -29,8 +29,9 @@ const ( Ubuntu1804 Distro = ubuntu-18.04 RHEL Distro = rhel CoreOS Distro = coreos - AKS Distro = aks - AKSDockerEngine Distro = aks-docker-engine // deprecated docker-engine distro + AKS Distro = aks // deprecated AKS 16.04 distro. Equivalent to aks-16.04. + AKSDockerEngine Distro = aks-docker-engine // deprecated docker-engine distro. + AKS1604 Distro = aks-16.04 AKS1804 Distro = aks-18.04 ACC1604 Distro = acc-16.04 ) ","Rather than deprecating this, we could just call it a mutable reference. So at some point aks is redirected from 16.04 to 18.04","Rather than deprecating this, we could just call it a mutable reference. So at some point aks is redirected from 16.04 to 18.04",@mjkkirschner is this an API break too?,I think we should rename _module to _service ...,Please change file name to `touch-handler`.,"common-min.js is is a generated file. It shouldn't be included here. In fact, it's generated from this list of files, so I'm surprised that this helps.",You'll need another blank line after this to get the flake8 and isort checks to pass.,"Can you undo this change, the `setup.py` contains: `python_requires=>=3.6,<4`","This is only true for `hf_version >= HF_VERSION_2021_SCALING`, otherwise it is `min(Mb, 1.4*Ml)`.","The name should be `register_layer`, it's more meaningful.",this should use `shlex.quote`
