code,review,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10
"public void testPropertyNameOnMethodName() throws NoSuchMethodException { class Hotel { String hotelName; public String getHotelName() { return hotelName; } } Method m = Hotel.class.getDeclaredMethod(""getHotelName""); assertMemberValue(m, ""getHotelName""); }",Does GSON maintain full method names or does it drop Java bean notation? I know in Jackson's case this would serialize as hotelName (possibly HotelName as I'm not completely certain about how it handles casing).,Why not use JUnit assert* methods here?,We should use assertNull(simpleObject.getName()) here.,Can be static,Can you include a check for setName with none null values?,please move as close to usage as possible.,nit: Can be simplified to assertSame,Maybe we should fix this then,Class<?>,How about a test for an override in a nested class?,@dskalenko yes - test confirming that only one suppression is enough to suppress - previously we needed two
"void oneParameterAndStatementUtilityConstructor() { LambdaExpr expr = new LambdaExpr(new Parameter(new UnknownType(), ""a""), parseStatement(""return 5;"")); assertEquals(""a -> return 5;"", expr.toString()); }",I don't think this is valid Java code...,We should probably also assert isTypeInferred here,AppVeyor does its job: this test fails on Windows. Try assertEqualsNoEol or whatever it is called.,This could also be java.lang.String.,The constructors should be package private,@vilchik-elena Hoiw about adding,"Hmmm, three messages are a little overkill?","For this kind of test, I'm not sure that mocking is better than parsing python code.",Could we add a check on the node being replaced having a null parent?,Both good ideas :+1:,"Please extend why you need this test. We try to avoid such tests as much as possible, please make such case in non compilable sources if you need. All test coverage should be on real Java files , not a fake trees."
"public void useDefaultKeyPair() throws KeyStoreException { String alias = Config.<String>GetValue(ConfigValues.CertAlias); String p12 = Config.<String>GetValue(ConfigValues.keystoreUrl); char[] password = Config.<String>GetValue(ConfigValues.keystorePass).toCharArray(); KeyStore.PrivateKeyEntry entry; InputStream in = null; try { in = new FileInputStream(p12); KeyStore ks = KeyStore.getInstance(""PKCS12""); ks.load(in, password); entry = (KeyStore.PrivateKeyEntry)ks.getEntry( alias, new KeyStore.PasswordProtection(password) ); } catch (Exception e) { throw new KeyStoreException( String.format( ""Failed to get certificate entry from key store: %1$s/%2$s"", p12, alias ), e ); } finally { Arrays.fill(password, '*'); if (in != null) { try { in.close(); } catch(IOException e) { log.error(""Cannot close key store"", e); } } } if (entry == null) { throw new KeyStoreException( String.format( ""Bad key store: %1$s/%2$s"", p12, alias ) ); } setKeyPair( new KeyPair( entry.getCertificate().getPublicKey(), entry.getPrivateKey() ) ); }",These ^ could be final.,Having the clear password in memory once is bad ...,"suggestion assertKeyPair(file, password);",Use double try block to make logic simplier.  java try { InputStream is = new FileInputStream(keyStore); try { ... } finally { Closeables.closeQuietly(is); } } catch (...) { },You may use builder.setConnectionThreadCount(2);,"Can we declare global final variable for ""JKS"" and refer in code?",This will break on Windows for sure. Please use the classloader.,Needs a try-with-resources block to ensure no resource leak occurs if an exception is thrown.,"While setting up the server & client not a part of this library or PR, it would nice to set the integration test server and client up to only use TLS 1.2.",IllegalArgumentException is possible here. I see it is not handled.,"suggestion assertKeyPair(file, password);"
"protected void endVmCommand() { Snapshot createdSnapshot = getSnapshotDao().get(getVmId(), getParameters().getSnapshotType(), SnapshotStatus.LOCKED); boolean taskGroupSucceeded = createdSnapshot != null && getParameters().getTaskGroupSuccess(); boolean liveSnapshotRequired = isLiveSnapshotApplicable(); boolean liveSnapshotSucceeded = false; if (taskGroupSucceeded) { getSnapshotDao().updateStatus(createdSnapshot.getId(), SnapshotStatus.OK); if (liveSnapshotRequired) { liveSnapshotSucceeded = performLiveSnapshot(createdSnapshot); } else { if (getParameters().isSaveMemory() && createdSnapshot.containsMemory()) { logMemorySavingFailed(); getSnapshotDao().removeMemoryFromSnapshot(createdSnapshot.getId()); removeMemoryVolumesOfSnapshot(createdSnapshot); } } } else { if (createdSnapshot != null) { revertToActiveSnapshot(createdSnapshot.getId()); if (getParameters().isSaveMemory() && createdSnapshot.containsMemory()) { removeMemoryVolumesOfSnapshot(createdSnapshot); } } else { log.warnFormat(""No snapshot was created for VM {0} which is in LOCKED status"", getVmId()); } } boolean archSupportSnapshot = isSnapshotSupportedByArchitecture(getVm().getClusterArch(), getVm().getVdsGroupCompatibilityVersion()); if (getParameters().isSaveMemory() && (archSupportSnapshot || !FeatureSupported.memorySnapshot(getVm().getVdsGroupCompatibilityVersion()))) { log.warnFormat(""A memory snapshot was required but not created, since VM architecture does not support it."", getVmId()); } incrementVmGeneration(); endActionOnDisks(); setSucceeded(taskGroupSucceeded && (!liveSnapshotRequired || liveSnapshotSucceeded)); getReturnValue().setEndActionTryAgain(false); }",same here (!archSupportSnapshot) ? how about extract this check to separate method like 'isMemorySnapshotSupported' that checks the cluster compatibility version and the architecture (because I see that is appears multiple times here) ?,"This line will never be executed - the first if statement in the method will evaluate to true, and a NullableMemoryImageBuilder will be returned. Moreover, in such a situation I don't think we should just log the discrepancy, but fail canDoAction() - the use has obviously requested an impossible command to be run.","1. Ravi, IMO this should be outside of the transaction, there's no need to open a new transaction if we already know that we won't do anything.. 2. we could just return at this point","Allon, another question here - upon engine restart , as Ravi described in the commit msg, if the snapshot entry was compensated, don't we want to end with failure somehow?",RemoveSnapshot may fail on the validate() methoid - so perhaps we should iterate over the disks and free only those who are in LOCKED status.,I would change this to warn or error. perhaps warn is more suitable,"Ravi, if you just initialize this with false before the creation of the tasks then your fix will be perfect.",shouldn't be 2 deletes here?,this is being called on a different flow now. is this intentional?,Why do we need a switch statement only for one option? If is much more elegant in that case IMO,seems to be like this should be before the vm is unlocked in super.endVmCommand();
"public static void main(String[] args) throws Exception { Optional.ofNullable(System.getProperty(""logback.configurationFile"")) .stream() .forEach(file -> System.err.println(""Load logging config from "" + file)); Configuration configuration = Configuration.builder() .useWorkingDirectoryEnvProperty() .build(); LOGGER.info(""Loading configuration {}"", configuration); GuiceJamesServer server = createServer(configuration) .combineWith(new JMXServerModule()); JamesServerMain.main(server); }",Can't we rely on System.out here because as far as I know we are not printing an error but an expected behavior.,nit: s/passwordAuthenticator/passwordAuthenticatorManager/,Should be done via a logger,There should be a space after if,this looks like a switch(config.transport) { ... } or config.getTransport() ?,This can be replaced with NoopAuthorizationManager.,"In hindsight, we shouldn't be passing the number of players into a randomly generated grid. I'll push some changes to this branch to fix that.","The JMSServerManager is deprecated so it's probably best not to use it in new tests. Check out the ""embedded-simple"" example for how to programmatically instantiate a broker with a configuration file.",Can be replaced with NoopAuthorizationManager.,please avoid return at middle of function. maybe it suggest you have your own exception for normal termination? :) or... condtional.,"Again, maybe join the paths the idiomatic way. I think you can do new File(path1, path2) in Java."
"public String createNewProcess() { try { createProcessHierarchy(); if (Objects.nonNull(PrimeFaces.current())) { PrimeFaces.current().executeScript(""PF('sticky-notifications').renderMessage({'summary':'"" + Helper.getTranslation(""processSaving"") + ""','detail':'"" + Helper.getTranslation( ""youWillBeRedirected"") + ""','severity':'info'});""); } return processListPath; } catch (DataException e) { Helper.setErrorMessage(""errorSaving"", new Object[] {ObjectType.PROCESS.getTranslationSingular() }, logger, e); } catch (IOException | ProcessGenerationException e) { logger.error(e.getLocalizedMessage()); } return this.stayOnCurrentPage; }",suggestion if (Objects.nonNull(PrimeFaces.current()) && Objects.nonNull(FacesContext.getCurrentInstance()) {,"suggestion message += ""\n WARNING: There are uncommitted changes to the script definitions. These will be lost if you update."";",I don't like to define code as a String. This looks quite ugly and hard to maintain. Is there another way to set this?,This test case should not be changed.,I wonder whose job it is to do the decoding? is it the SDK job to decode scriptLog or the user?,Could the content of this method be moved to MigrationService to keep MigrationForm free of program logic?,Phonenumber cannot be save: patient does not exist --> Phonenumber cannot be saved: patient does not exist,would be better to have a copy constructor here: new Script(script);,unrelated change,"I think this logic is correct, but the code/jump-branch complexity is high (mostly due to legacy problems). If possible I would like to try to simplify it.",Use an else for this (or throw an IllegalStateException maybe?)
"private static void appendLib(StringBuilder classpath, String libDirName, boolean useLibJarsFormat) { File libDir = new File(libDirName); if (!libDir.exists()) { System.err.println(""ERROR - Directory needed for classpath does not exist: "" + libDirName); System.exit(-1); } if (useLibJarsFormat) { File[] files = libDir.listFiles(); Arrays.sort(files); for (File f : files) { if (f.isFile() && f.getName().endsWith("".jar"")) { if (classpath.length() != 0) { classpath.append("",""); } classpath.append(f.getAbsolutePath()); } } } else { if (classpath.length() != 0) { classpath.append("":""); } classpath.append(libDir + ""/*""); } }",Should this be libDir.getAbsolutePath() like f..getAbsolutePath() above?,"Cannot have a system.out.println in code, if you want the list to be visible for debugging purposes, create a logger using Logging.getLogger(class) and then write log statements at debug level","Since we're changing the exposed contract anyways as we rename the file, could we fix the visibility of this function as well? I know the visibility is copied over from the old location, so we can leave it as public as well. I'll provide a separate patch set for that then.",Probably want to use the newer equivalent mapreduce.map.speculative,File.pathSeparator,Please add a check not null validation,it would be nice to include the throwable stack (maybe at DEBUG only though?) So it's easier to understand why it couldn't be loaded. In one case I had a classloader issue which wasn't obvious so it would be good to have a way to expose the exception.,A try-with-resources would be the thing to do here.,"Same thing here, you should clean copied jars and libStore jars",i'd be consistent with the use of cache/preload. You still use interchange them quite a bit.,We should ensure that this works also for Hadoop. Placing the library in the Hadoop lib dir might be useful to be able to install Hadoop without root permissions.
"public boolean close() { synchronized (startStopLock) { if (!started.get() || executorService.isShutdown()) { LOG.info(""Already shutdown, ignoring""); return false; } started.set(false); executorService.shutdownNow(); final ListenableFuture<?> future = this.future; if (future != null) { if (!future.isDone() && !future.cancel(true) && !future.isDone()) { LOG.error(""Error cancelling future for topic [%s]"", getKafkaTopic()); return false; } } if (!cacheManager.delete(factoryId)) { LOG.error(""Error removing [%s] for topic [%s] from cache"", factoryId, getKafkaTopic()); return false; } if (consumerConnector != null) { consumerConnector.shutdown(); } return true; } }",calling stop multiple times should return true thought,"Maybe try to wakeup the consumer before you try to interrupt it's thread? I would imagine that that would tend to deal with stopping more elegantly (in terms of the kafka client side, not your code). In fact, I think you could probably do without the shutdownNow altogether. Edit: well, okay, the shutdownNow is clearly necessary in case we're waiting for topics or something like that",Do we need to wait to avoid the leader election?,"Not sure if we need this? If the shutdown is not clean, we logged an ERROR before in StreamThread#run()",RuntimeException would be sufficient,"If it may be come in handy during debugging and isn't produced too frequently, it may not be such a bad idea to turn the two debug logs within this block to info instead. I don't have as much experience as you do with these logs though.","CompletableFuture.runAsync() uses the common pool which isn't the best option for a potentially long blocking call like Producer.flush(). Even if we provide our own thread pool to runAsync(), the CompletableFuture we'll get won't give us a way to interrupt a Producer.flush() call that exceeds the allowed timeout, which is necessary to free up the thread-pool thread in question. This is because calling cancel(true) on a CompletableFuture returned by runAsync() only causes a cancellation exception to be propagated without interrupting the blocked thread pool. I'm afraid our only option here seems to be using an ExecutorService directly java // It's okay to use a single thread executor since flush() is synchronized ExecutorService executor = Executors.newSingleThreadExecutor(); Future<?> future = executor.submit(() -> super.flush()); try { // Block until timeout elapses future.get(_flushTimeout, TimeUnit.MILLISECONDS); } catch (TimeoutException e) { ... // Interrupt the Producer.flush() call to free up the blocked thread future.cancel(true); ... }","we're checking _kafkaProducer outside the lock. _kafkaProducer may change by the time shutdownProducer() is called. Can we instead have a shutdownProducer(producer) that does this comparison under the lock and calls shutdownProducer(), or something along those lines?",use camel context -> executor service manager -> has api to shutdown thread pool more safely,"It might be worth mentioning that if there is a partition-level failure, then the first one is returned.",RuntimeException will be sufficient
"public Metadata(Map<String, String[]> metadata) { md = metadata; }",I would check for null and make a copy of the map,Aren't there cases where people might be changing/removing breadcrumb metadata in a callback? The case which comes to mind is intent extras from the EventReceiver.,If you are going to do this do you need to @sychronize? If not indicate it is not threadsafe...,"<LINK_0> handled the case when metadata was null, does that check need to go here also?",The constructor already does this logic. Could this just be this.metadata = metadata?,SHould we check that values is neither null nor empty?,create an Immutable copy of the clientMetadata and assign it. java this.clientMetadata = Collections.unmodifiableMap(mutableClientMetadataMap);,As above the getter should deal with wrapping in an Optional.,what does passing a null type in mean?,unneeded,"Why do you need to return the metadata? You are updating the own object, it should be part of the method getMetadata if you want to obtain this data after an update on it."
"private void evaluateXPath() { Document document = getWebSourceCode().getDocument(expression.contains("":"")); try { NodeList nodes = (NodeList) getXPathExpressionForDocument(document).evaluate(document, XPathConstants.NODESET); for (int i = 0; i < nodes.getLength(); i++) { int lineNumber = getWebSourceCode().getLineForNode(nodes.item(i)); createViolation(lineNumber); } } catch (XPathExpressionException exceptionNodeSet) { try { Boolean result = (Boolean) getXPathExpressionForDocument(document).evaluate(document, XPathConstants.BOOLEAN); if (result) { createViolation(0); } } catch (XPathExpressionException exceptionBoolean) { throw new IllegalStateException(String.format(""Can't evaluate expression \""%s\"""", expression), exceptionBoolean); } } }",![CRITICAL](<LINK_1> Either log or rethrow this exception. [![rule](<LINK_2>](<LINK_0>,Catch clause is too general.,"Could just return directly here: return (NodeList) expr.evaluate(contextNode, XPathConstants.NODESET);","""enable"" not ""ebable"". Same mistake below.",The whole file prints the error messages. Is that the best practice? Should these go to a logger? Or let the exception through?,Provide messages in ParseResult if missing required fields,Should the %s be replaced with something (the xmlString for instance)?,"Why does this just return null? If there is anything in matches, shouldn't the test fail at this point?",Is this like if (!StringHelper.isBlank(responseValue.faultMessage)),"I hope, you are right.",the brackets :)
"protected PageableResult doGetAll(RequestContext context) throws ResponseException { return new AlreadyPaged<AutoGenerationOption>(Context.getService(IdentifierSourceService.class).getAutoGenerationOption(3), context); }",What does the 3 parameter mean?,"This shouldn't be changed, instead you need to change getAllCount() to return VisitService.getAllVisits().size()",Validate that inputs are positive: <LINK_0>,"Instead of patient.getActiveIdentifiers(), use patient.getIdentifiers() if context.getIncludeAll() is true, then just return this list. Else build and return a new list that does not have voided ones. Does this make sense?","Can we use enums or constants instead of hardcoded numbers here? Also, making RAMP_STAGE_MAX protected should be good enough and avoids having this function.",I know this was a requested change but I am against this given the service treats this as an optional parameter. @JonathanGiles thoughts?,Declare Context.getService(IdentifierSourceService.class) at the top of the class.,+1 for SystemClock.elapsedRealTime().,response.status().code(),Remove these two lines.,why not just if(200 <= responseCode && responseCode < 300) ?
"protected BinaryLogicalFilterPredicate(FilterPredicate left, FilterPredicate right) { Preconditions.checkNotNull(left, ""left""); Preconditions.checkNotNull(right, ""right""); this.left = left; this.right = right; String name = getClass().getSimpleName().toLowerCase(); this.toString = name + ""("" + left + "", "" + right + "")""; }","same here:  this.left = checkNotNull(left, ""left"");",The one-argument constructor can just be called here instead: this(true),suggestion return (original == null) ? null : original.toUpperCase(Locale.ROOT);,"Maybe specify the names in the constructor (SKIP(""skip"")) so that someone modifying toString() by accident won't break the parsing.","We don't have MoreObjects on 1.8, use Objects.toStringHelper instead",Wrong way round.,"You should use toLowerCase(Locale.ROOT) as using using ""toLowerCase"" by itself will use the default locale (which may lowercase incorrectly depending on the language)",Maybe we want to keep something similar to what id was before,"config key could be ""foo-----bar"" for example ... throws IndexOutOfBounds I believe. Could also start or end with hyphen.",The this. in getters are unnecessary too.,"isn't this the same as if I would have imported the method from Either? @danieldietrich, what's the take on that, is this meant as a shortcut for only importing the API?"
"public boolean setAlwaysOnVpnPackage(int userId, String packageName, boolean lockdown) { enforceConnectivityInternalPermission(); enforceCrossUserPermission(userId); if (LockdownVpnTracker.isEnabled()) { return false; } synchronized (mVpns) { Vpn vpn = mVpns.get(userId); if (vpn == null) { Slog.w(TAG, ""User "" + userId + "" has no Vpn configuration""); return false; } if (!vpn.setAlwaysOnPackage(packageName, lockdown)) { return false; } if (!startAlwaysOnVpn(userId)) { vpn.setAlwaysOnPackage(null, false); return false; } } return true; }","Shouldn't this be inside the synchronized{} block ? Also, can't this be simplified to if (!mLockdownEnabled) ?",Here too it looks like whether the tracker is enabled or not might change between the check and the call. Also LockdownVpnTracker.isEnabled() here might be replaced with mLockdownEnabled I thik,// nitpick-mode-on Can you change this.ctx to ctx? // nitpick-mode-off,Shouldn't this API call be guarded by a check for Android version M?,Space before {,"Instead of iterating over packages, what do you think about PackageManager#getPermissionInfo(). packageName ? Then use PackageManager.getPackageInfo(packageName, MATCH_SYSTEM_ONLY). I'm thinking it might be possible or the package to define the permission but not hold it ? Right now the package has it because it shares the same UID and signature with NetworkStack.apk, but OEMs could use InProcessNetworkStack.apk instead.",Nit: this could (should?) be == instead of <=.,you can use here LockingGroup.VM.name() and not worry of some unexpected LockingGroup.toString() future implementation,How about restricting only RuntimeException?,"those are hidden APIs, can we try use below mechanism to figure out firstboot? return Settings.Global.getInt(context.getContentResolver(), Settings.Global.BOOT_COUNT) == 1;","Nit: while you're at it, this ""this."" is not necessary, I think."
"private FilterExpression parseQualifierContent(QualifierType type) { if (type == QualifierType.SORT) { return parseSortKeys(); } else if (isCompoundId(type, lookAhead())) { return parseCompoundId(); } else if (isRangeOperatorToken(lookAhead())) { return parseRangeOperator(type, lookAhead()); } else if (isDateToken(lookAhead())) { return parseDateOrDateRange(type); } else if (isNumberToken(lookAhead())) { return parseNumberOrNumberRange(type); } else if (isQuotedContentToken(lookAhead())) { Token quotedContent = consume(); return parseQuotedContent(type, quotedContent); } else if (isKeywordToken(lookAhead())) { return new Qualifier(type, consume().getValue()); } else { throw new ParseException(String.format(""Invalid content for qualifier %s: %s"", type, lookAhead())); } }","Checking for failure here leads to a non-id qualifier being used with a compound id being a parse error. Could we follow the other parse* functions and let it fail later, as a semantic error? If for some reason we want to use compound ids with other qualifiers, it would be easier.","Instead of this (which doesn't always remove the correct characters), we can use Utility.stripQuotes and trim.",I think _input is not appropriate variable name. It is actually trimmedInput what from my point of view facilitate code reading. What do you think?,nitpick: I'd throw IllegalArgumentException directly from there. note that IAExc will be catched by the toplevel parse function (fromXContent) and the token location will be added from there.,Why add the = null?,"You probably a want a * after the \\s for a more flexible syntax. Looking at the legacy open Cypher specification, space is also allowed between the : and the label identifier when creating indexes, though not when doing index lookups via the START clause.","Please avoid to reformat automatically our files. It makes it very difficult to find the real changes in there. To fix it, use your IDE to compare both versions then bring back all the changes that are purely reformatting. Thanks!",I'm thinking that instead of splitting this text twice (here and in parseAllJoinItems) then wouldn't it be better to not have this if-block and just always apply parseAllJoinItems(...)?,"A question: Is it correct that ""RANK DISTINCT"" is not supported by the standard and so is correctly going to be treated as a syntax error?",I think we have to add the token DO_WHILE. WHILE = while (true) { } DO_WHILE =  do { // this is DO while (true); // this is DO_WHILE  It could have been overlooked if external users though WHILE and DO_WHILE were the same token. @romani Do you agree?,"![MAJOR](<LINK_1> Make ""isOpenParenthesis"" a ""static"" method. [![rule](<LINK_2>](<LINK_0>"
protected Optional<DominantHandProperty> getForEntity(Entity entity) { if(!(entity instanceof EntityPlayer)) return Optional.empty(); EnumHandSide hand = ((EntityPlayer) entity).getPrimaryHand(); HandType type = (HandType) (Object) hand; return Optional.of(new DominantHandProperty(type)); },"if (, and if statements require braces.",I would argue there is no point punishing modders for this. Just put in the method doc that changing this value has no affect for pick blocks.,tabs,what is the idea behind this?,Please use EntityType.getEnum(type) instead of using string literals,OptBool.of(dataHolder.isGlowing()),"Since you are returning inside the if-blocks, the elses are redundant and can be omitted.",We should probably also add a message saying that you cannot barter with piglins using Slimefun items.,Braces,Please add a space after (Class<E>).,false == what missing == ?
"private boolean isUnregisteredDisk() { DiskImage unregisteredDisk; storagePoolId = BackendDataCenterHelper.lookupByStorageDomainId(this, storageDomainId); try { GetUnregisteredDiskQueryParameters getDiskParams = new GetUnregisteredDiskQueryParameters(guid, storageDomainId, storagePoolId); unregisteredDisk = getEntity(DiskImage.class, QueryType.GetUnregisteredDisk, getDiskParams, guid.toString()); } catch (WebApplicationException e) { if (e.getResponse().getStatus() == Response.Status.NOT_FOUND.getStatusCode()) { return false; } throw e; } return unregisteredDisk != null; }","BTW: if ""getEntity()"" either returns the result or throws a WebApplicationException exception with ""NOT_FOUND"" status, the code can be simplified to always ""return true"" at the end and no need in ""unregisteredDisk"" local variable at all.",Can you mark this @Nullable please?,"i'd move this to the inheriting classes (making this method abstract) where you have map of <guid, disk>, so you can fetch disk in more efficient way - like in ~O(1) (even if amount of disks is not that big) instead of 1. fetch all disks 2. map each to api object 3. loop over and find the current or throw notFound()",I hope you realize the two lines are not atomic. Just want to make sure - if you're fine with that - cool.,"We agreed to preserve the message, but it was lost, maybe during a rebase?","I'd need to check, but this might fail in when poolId is null or empty. If so we need to wrap this (and other lookups in similar methods) in a null or empty check.","please keep old way of search for admins (this is more efficient) and only if isFiltered() use this code, e.g if (!isFiltered()) { return getEntity(storage_domains.class, SearchType.StorageDomain, ""Storage: name="" + name).g etId(); } else { ... VdcQueryType.GetAllStorageDomains ... }",declare throws please,You don't need to use getStorageDomain().getstatus() != null condition,I think this can be deleted,"Please don't remove the Network, just add another ""else if"" for the NetworkView. This procedure can be useful to get the id of a Network entity in a generic way."
public long getFileSize(String ext) { Long size = sizeMap.get(ext); return (size == null) ? 0 : size.longValue(); },No parens on condition.,etc. for the rest,Why Long instead of long?,We could probably just pass the existing ImmutableTimestampSupplier to the Scrubber - it feels awkward for this class to implement Supplier.,The parseSize method below only supports int. Should do a long method with a range check for if the int value is allowed.,"For Max + Min Size, I think synchronized should be removed from the setter methods and just make the variables volatile instead.","Hmm, this could be tricky since we use both warm up and cool down checks with this?",why do we ignore this?,would we need the lock if we used a ConcurrentHashMap and LinkedinBlockingQueue?,Should this maybe return RecordStore.DEFAULT_TTL (-1 --> use MapConfig's default) instead of 0 (--> infinite max idle)?,"so, would this be the suggested change?  NumberFormat f = NumberFormat.getInstance(); if (f instanceof DecimalFormat) { ((DecimalFormat) f).applyPattern(""#,##0.#""); } return String.format(unitStrings[digitGroups], f.format(size / Math.pow(1024, digitGroups)));"
public boolean tryAdvance(Consumer<? super BytesHandle> action) { try { FormatEntry nextEntry = getNextEntry(); if (nextEntry == null) { return false; } BytesHandle nextBytesHandle = readEntry(nextEntry); action.accept(nextBytesHandle); splitter.count++; } catch (IOException e) { e.printStackTrace(); } return true; },"The IDEs tend to generate boilerplate code that suppresses exceptions. Unless we know it is safe to suppress an exception, the best practice is to throw the exception. In this case, if we encounter an IOException, something must be wrong with the zipfile. Where the exception is a checked exception (like IOException) that's not allowed by the signature (as with the tryAdvance() method), we can rethrow it with something like throw new RuntimeException(""Could not read ZipEntry"", e); To be clear, the same issue affects the other tryAdvance() method.",should we add a more detailed log and set currentProductVersion to null,I wonder what we are saying with this error. Maybe this should be a fatal error - it's certainly pretty unlikely to happen. I think we should re-throw the exception (wrapped in some kind of RuntimeException) here so that rest-driver won't start.,Better to log instead of e.printStackTrace,"For greater clarity, this could probably be an else if so execution skips this branch if getUriMaker() is not null",I'm not 100% sure if we should log here as well. In many places the exception is already logged. So every exception is logged twice. Maybe just log that an exception is logged without logging the exception itself? Or remove it entirely,if (onlyverbose && !verbosemode),"new BoundedPrintWriter(~stackTraceResult~ **printWriter** Currently, the counter in printWriter is not used properly",You can use the Closeables class to implement this.,Can we use the logger here and/or rethrow the exception instead of printing the stack trace?,This is printed out once on class loading? We can prettify later.
public static ViewGroup.OnHierarchyChangeListener tryGetOnHierarchyChangeListenerHack( ViewGroup viewGroup) { if (sOnHierarchyChangeListenerField == null) { return null; } try { return (ViewGroup.OnHierarchyChangeListener)sOnHierarchyChangeListenerField.get(viewGroup); } catch (IllegalAccessException e) { throw new RuntimeException(e); } },"This too, possibly","This should probably be refacotred to use ReflectionUtil, no?",Add the original exception as cause.,wouldn't it be easier (and also more performant) to simply make the field accessible in the constructor of the comparator? Going through all methods for every field access is not very beautiful.,"This test should be verifying that you _can_ use this event, not that it throws an exception.","Any reason for using IllegalArgumentException? I think the following may be more appropriate: java throw new GroovyRuntimeException(""Illegal access to field "" + field.getName() + ""."", ex);",public isn't needed,"I see above catch block for ClassNotFoundException doesn't also throw anything like this catch block, but isn't it bad practice?",Add final keyword.,The catch block needs to be moved to one line below.,Same as previous PR review: Sonar Lint should complain if you don't at least log the exception
"private HullConfig read(String shipName) { final HullConfig.Data configData = new HullConfig.Data(); configData.internalName = shipName; Json json = Assets.getJson(shipName); try { readProperties(json.getJsonValue(), configData); } catch (IllegalArgumentException e) { throw new IllegalArgumentException(""The JSON of ship "" + shipName + "" is missing, or has malformed, a required parameter"" + e.getMessage().split("":"")[1]); } catch (SerializationException e) { throw new SerializationException(""The JSON of ship "" + shipName + "" has invalid syntax"" + e.getMessage().split("":"")[1]); } configData.tex = Assets.getAtlasRegion(shipName); configData.icon = Assets.getAtlasRegion(shipName + ""Icon""); validateEngineConfig(configData); json.dispose(); return new HullConfig(configData); }",Take a look at what the error message you're splitting is :wink: (hint: it's the entire JSON file),"I don't understand this. The rootNode.has(""guard"") can *never* be false, since you just verified that it is true in line 119.","suggestion console.warn(""Usage: \""changeShip module:shipName\"""");","this is test and it doesn't matter much. but in general you should not create a ObjectMapper per method invocation, This is costly timewise.",We should use JsonParseException here if you want to declare the exception.,please use try with resources as in ConfigurationHolder,I'm not entirely sure how safe it is to change the event message. It's possible users have queries on it,May be use string builders here,Why setLenient(true)?,shipName) {,Now when we change handleException method in commcare controller we should also change getting message value from response in javascript handlers as you did below for other ones. Please find all handlers that can be affected by your changes and fix it
"public ImmutableValue<Entity> leashHolder() { return new ImmutableSpongeEntityValue<>(Keys.LEASH_HOLDER, getValue()); }",This should be stored in a field.,"You can use this.key (or this.usedKey, one of those fields - name always escapes me :P)",this.key can be used here.,Default value should be false.,Pretty sure I created [ImmutableSpongeEntityValue](<LINK_0> for this specifically.,"~~Use SpongeEntityValue here.~~ ~~Hmm, I need to make some changes to that class.~~ Nevermind.",The default value should be true.,The default value should be true.,Use the immutable value cache,This should never have a null value. I need to work out how LeashData is going to work.,return ?
"public int onStartCommand(@Nullable Intent intent, int flags, int startId) { if (intent != null) { if (intent.getAction() != null) { restoreQueuesAndPositionIfNecessary(); String action = intent.getAction(); switch (action) { case ACTION_TOGGLE_PAUSE: if (isPlaying()) { pause(); } else { play(); } break; case ACTION_PAUSE: pause(); break; case ACTION_PLAY: play(); break; case ACTION_PLAY_PLAYLIST: Playlist playlist = intent.getParcelableExtra(INTENT_EXTRA_PLAYLIST); int shuffleMode = intent.getIntExtra(INTENT_EXTRA_SHUFFLE_MODE, getShuffleMode()); if (playlist != null) { List<Song> playlistSongs; if (playlist instanceof AbsCustomPlaylist) { playlistSongs = ((AbsCustomPlaylist) playlist).getSongs(getApplicationContext()); } else { playlistSongs = (List<Song>) (List) PlaylistSongLoader.getPlaylistSongList(getApplicationContext(), playlist.id); } if (!playlistSongs.isEmpty()) { if (shuffleMode == SHUFFLE_MODE_SHUFFLE) { int startPosition = 0; if (!playlistSongs.isEmpty()) { startPosition = new Random().nextInt(playlistSongs.size()); } openQueue(playlistSongs, startPosition, true); setShuffleMode(shuffleMode); } else { openQueue(playlistSongs, 0, true); } } else { Toast.makeText(getApplicationContext(), R.string.playlist_is_empty, Toast.LENGTH_LONG).show(); } } else { Toast.makeText(getApplicationContext(), R.string.playlist_is_empty, Toast.LENGTH_LONG).show(); } break; case ACTION_REWIND: back(true); break; case ACTION_SKIP: playNextSong(true); break; case ACTION_STOP: case ACTION_QUIT: pendingQuit = false; quit(); break; case ACTION_PENDING_QUIT: pendingQuit = true; break; } } } return START_NOT_STICKY; }",This seems redundant.,"Might be a good idea to also add fast forward and rewind, since some media buttons support those when long-pressed.","Removing this should not cause something like #2356, right?",Why do you want to unconditionally enable it here? It's definitely wrong.,[nits] intent.getAction() can be null,"We try to use the ""guard style"" pattern in c:geo. Basically that is to avoid all nested if conditions and instead to have multiple return statements in the beginning: if (intent.getExtras()==null) { return default; } if (intent.getExtras().getString(EXTRA_GEOCODE)== null) { return default; } ...",Define at first usage.,"Doesn't the InstallReceiver depend on a WikipediaApp instance being created by the system? Since NotificationPollService.start() is already called there, I think this would call it a second time",Will you be able to put methods that send broadcasts into your RecentListActionModeUtil?,"nice catch, I just recently wondered about our handling of singleTop","new ComponentName(mServiceInstance, mServiceInstance.getClass()) would be easier"
